"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"181",181,736222,2571,3107,2571,24,13,32,10,8,34,19,32,17,200,"Basketball Stars Weert","Basketba",736222,3107,3107,2571,24,18,41,13,9,23,13,35,19,200,"BS Leiden","BS Leide",11.04,11.04,57,71,FALSE,TRUE,94.04,94.04,75.9688888888889,81.0573333333333,79,TRUE,78.5131111111111,72.1518987341772,89.873417721519,-17.7215189873418,TRUE,0.333333333333333,0.351851851851852,0.215189873417722,0.196969696969697,0.4140625,0.288888888888889,0.240506329113924,0.28125,0.415368639667705,0.441329179646937,0.143302180685358,0.3125,0.235294117647059,0.541666666666667
"182",182,736222,3107,3107,2571,24,18,41,13,9,23,13,35,19,200,"BS Leiden","BS Leide",736222,2571,3107,2571,24,13,32,10,8,34,19,32,17,200,"Basketball Stars Weert","Basketba",11.04,11.04,71,57,TRUE,FALSE,94.04,94.04,81.0573333333333,75.9688888888889,79,TRUE,78.5131111111111,89.873417721519,72.1518987341772,17.7215189873418,FALSE,0.4140625,0.288888888888889,0.240506329113924,0.28125,0.333333333333333,0.351851851851852,0.215189873417722,0.196969696969697,0.54637526652452,0.306503198294243,0.147121535181237,0.317073170731707,0.391304347826087,0.75
"183",183,736223,1771,1771,3808,10,6,46,27,7,24,12,26,12,200,"Landstede Basketbal","Landsted",736223,3808,1771,3808,7,7,40,19,6,21,9,22,13,200,"BV Leeuwarden","BV Leeuw",4.6,3.22,81,63,TRUE,FALSE,86.6,77.22,73.0047058823529,67.3148571428571,70,TRUE,70.159781512605,115.714285714286,90,25.7142857142857,FALSE,0.535714285714286,0.352941176470588,0.171428571428571,0.0857142857142857,0.459016393442623,0.257142857142857,0.185714285714286,0.114754098360656,0.616621983914209,0.32171581769437,0.0616621983914209,0.58695652173913,0.291666666666667,0.6
"184",184,736223,3808,1771,3808,7,7,40,19,6,21,9,22,13,200,"BV Leeuwarden","BV Leeuw",736223,1771,1771,3808,10,6,46,27,7,24,12,26,12,200,"Landstede Basketbal","Landsted",3.22,4.6,63,81,FALSE,TRUE,77.22,86.6,67.3148571428571,73.0047058823529,70,TRUE,70.159781512605,90,115.714285714286,-25.7142857142857,TRUE,0.459016393442623,0.257142857142857,0.185714285714286,0.114754098360656,0.535714285714286,0.352941176470588,0.171428571428571,0.0857142857142857,0.622858922454064,0.327000934288384,0.0501401432575522,0.475,0.285714285714286,1
"185",185,736224,8594,8594,10757,21,14,39,20,9,22,10,27,11,200,"Donar","Donar",736224,10757,8594,10757,19,12,33,17,9,24,8,24,17,199,"BC APOLLO Amsterdam","BC APOLL",9.66,8.74,81,73,TRUE,FALSE,81.66,82.74,71.5894117647059,75.1582857142857,73,FALSE,73.5577430972389,110.958904109589,100,10.958904109589,FALSE,0.549180327868853,0.294117647058824,0.150684931506849,0.229508196721311,0.535087719298246,0.228571428571429,0.232876712328767,0.210526315789474,0.551938862156807,0.311350127370507,0.136711010472686,0.512820512820513,0.409090909090909,0.666666666666667
"186",186,736224,10757,8594,10757,19,12,33,17,9,24,8,24,17,199,"BC APOLLO Amsterdam","BC APOLL",736224,8594,8594,10757,21,14,39,20,9,22,10,27,11,200,"Donar","Donar",8.74,9.66,73,81,FALSE,TRUE,82.74,81.66,75.1582857142857,71.5894117647059,73,FALSE,73.5577430972389,100,110.958904109589,-10.958904109589,TRUE,0.535087719298246,0.228571428571429,0.232876712328767,0.210526315789474,0.549180327868853,0.294117647058824,0.150684931506849,0.229508196721311,0.501977487070277,0.36507453605111,0.132947976878613,0.515151515151515,0.375,0.631578947368421
"187",187,736225,2571,2571,3103,17,9,41,17,6,27,11,21,15,200,"Basketball Stars Weert","Basketba",736225,3103,2571,3103,15,10,45,26,7,18,10,35,17,200,"Rotterdam Basketbal","Rotterda",7.82,6.9,61,83,FALSE,TRUE,90.82,86.9,79.3058695652174,76.5451612903226,78,FALSE,77.92551542777,78.2051282051282,106.410256410256,-28.2051282051282,FALSE,0.382352941176471,0.239130434782609,0.192307692307692,0.132352941176471,0.579365079365079,0.32258064516129,0.217948717948718,0.158730158730159,0.540754418359272,0.356106568187813,0.103139013452915,0.414634146341463,0.222222222222222,0.529411764705882
"188",188,736225,3103,2571,3103,15,10,45,26,7,18,10,35,17,200,"Rotterdam Basketbal","Rotterda",736225,2571,2571,3103,17,9,41,17,6,27,11,21,15,200,"Basketball Stars Weert","Basketba",6.9,7.82,83,61,TRUE,FALSE,86.9,90.82,76.5451612903226,79.3058695652174,78,FALSE,77.92551542777,106.410256410256,78.2051282051282,28.2051282051282,TRUE,0.579365079365079,0.32258064516129,0.217948717948718,0.158730158730159,0.382352941176471,0.239130434782609,0.192307692307692,0.132352941176471,0.643776824034335,0.257510729613734,0.0987124463519313,0.577777777777778,0.388888888888889,0.666666666666667
"189",189,736226,1771,11480,1771,20,13,33,20,9,24,8,30,16,200,"Landstede Basketbal","Landsted",736226,11480,11480,1771,15,10,46,20,5,18,11,26,16,200,"New Heroes","New Hero",9.2,6.9,80,65,TRUE,FALSE,82.2,86.9,75.1505882352941,75.7041463414634,75,FALSE,75.4273672883788,106.666666666667,86.6666666666667,20,TRUE,0.587719298245614,0.235294117647059,0.213333333333333,0.228070175438596,0.4296875,0.268292682926829,0.213333333333333,0.15625,0.498489425981873,0.362537764350453,0.138972809667674,0.606060606060606,0.375,0.65
"190",190,736226,11480,11480,1771,15,10,46,20,5,18,11,26,16,200,"New Heroes","New Hero",736226,1771,11480,1771,20,13,33,20,9,24,8,30,16,200,"Landstede Basketbal","Landsted",6.9,9.2,65,80,FALSE,TRUE,86.9,82.2,75.7041463414634,75.1505882352941,75,FALSE,75.4273672883788,86.6666666666667,106.666666666667,-20,FALSE,0.4296875,0.268292682926829,0.213333333333333,0.15625,0.587719298245614,0.235294117647059,0.213333333333333,0.228070175438596,0.648801128349788,0.253878702397743,0.0973201692524683,0.434782608695652,0.277777777777778,0.666666666666667
"191",191,736227,3107,3808,3107,15,10,47,18,12,24,13,30,12,200,"BS Leiden","BS Leide",736227,3808,3808,3107,14,10,44,23,4,15,6,28,16,200,"BV Leeuwarden","BV Leeuw",6.9,6.44,82,68,TRUE,FALSE,89.9,81.44,75.99,75.7333333333333,76,FALSE,75.8616666666667,107.894736842105,89.4736842105263,18.4210526315789,TRUE,0.507042253521127,0.317073170731707,0.157894736842105,0.140845070422535,0.491525423728814,0.166666666666667,0.210526315789474,0.169491525423729,0.603337612323492,0.30808729139923,0.0885750962772786,0.382978723404255,0.5,0.666666666666667
"192",192,736227,3808,3808,3107,14,10,44,23,4,15,6,28,16,200,"BV Leeuwarden","BV Leeuw",736227,3107,3808,3107,15,10,47,18,12,24,13,30,12,200,"BS Leiden","BS Leide",6.44,6.9,68,82,FALSE,TRUE,81.44,89.9,75.7333333333333,75.99,76,FALSE,75.8616666666667,89.4736842105263,107.894736842105,-18.4210526315789,FALSE,0.491525423728814,0.166666666666667,0.210526315789474,0.169491525423729,0.507042253521127,0.317073170731707,0.157894736842105,0.140845070422535,0.672371638141809,0.22921760391198,0.0984107579462103,0.522727272727273,0.266666666666667,0.714285714285714
"193",193,736228,2571,10757,2571,11,7,39,18,4,26,9,36,15,200,"Basketball Stars Weert","Basketba",736228,10757,10757,2571,18,10,34,15,9,24,7,25,12,200,"BC APOLLO Amsterdam","BC APOLL",5.06,8.28,55,67,FALSE,TRUE,85.06,78.28,72.8808823529412,72.3576744186046,73,FALSE,72.6192783857729,75.3424657534247,91.7808219178082,-16.4383561643836,TRUE,0.369230769230769,0.264705882352941,0.205479452054795,0.107692307692308,0.491379310344828,0.162790697674419,0.164383561643836,0.172413793103448,0.556665715101342,0.371110476734228,0.0722238081644305,0.461538461538462,0.153846153846154,0.636363636363636
"194",194,736228,10757,10757,2571,18,10,34,15,9,24,7,25,12,200,"BC APOLLO Amsterdam","BC APOLL",736228,2571,10757,2571,11,7,39,18,4,26,9,36,15,200,"Basketball Stars Weert","Basketba",8.28,5.06,67,55,TRUE,FALSE,78.28,85.06,72.3576744186046,72.8808823529412,73,FALSE,72.6192783857729,91.7808219178082,75.3424657534247,16.4383561643836,FALSE,0.491379310344828,0.162790697674419,0.164383561643836,0.172413793103448,0.369230769230769,0.264705882352941,0.205479452054795,0.107692307692308,0.512975256487628,0.362100181050091,0.124924562462281,0.441176470588235,0.375,0.555555555555556
"195",195,736229,1771,1771,8594,15,8,44,15,8,19,10,19,17,200,"Landstede Basketbal","Landsted",736229,8594,1771,8594,14,13,32,15,12,23,6,30,16,200,"Donar","Donar",6.9,6.44,62,79,FALSE,TRUE,86.9,77.44,76.2,70.2496,73,TRUE,73.2248,84.9315068493151,108.219178082192,-23.2876712328767,FALSE,0.428571428571429,0.25,0.232876712328767,0.126984126984127,0.6,0.24,0.219178082191781,0.236363636363636,0.629470672389127,0.271816881258941,0.0987124463519313,0.340909090909091,0.421052631578947,0.533333333333333
"196",196,736229,8594,1771,8594,14,13,32,15,12,23,6,30,16,200,"Donar","Donar",736229,1771,1771,8594,15,8,44,15,8,19,10,19,17,200,"Landstede Basketbal","Landsted",6.44,6.9,79,62,TRUE,FALSE,77.44,86.9,70.2496,76.2,73,TRUE,73.2248,108.219178082192,84.9315068493151,23.2876712328767,TRUE,0.6,0.24,0.219178082191781,0.236363636363636,0.428571428571429,0.25,0.232876712328767,0.126984126984127,0.520833333333333,0.374348958333333,0.104817708333333,0.46875,0.521739130434783,0.928571428571429
"197",197,736230,3103,3103,3808,20,15,40,21,10,20,4,18,11,200,"Rotterdam Basketbal","Rotterda",736230,3808,3103,3808,26,18,37,18,10,19,12,26,20,200,"BV Leeuwarden","BV Leeuw",9.2,11.96,87,84,TRUE,FALSE,80.2,87.96,76.0626666666667,75.976,76,FALSE,76.0193333333333,114.473684210526,110.526315789474,3.94736842105263,FALSE,0.6,0.133333333333333,0.144736842105263,0.25,0.589285714285714,0.4,0.263157894736842,0.321428571428571,0.578034682080925,0.289017341040462,0.132947976878613,0.525,0.5,0.75
"198",198,736230,3808,3103,3808,26,18,37,18,10,19,12,26,20,200,"BV Leeuwarden","BV Leeuw",736230,3103,3103,3808,20,15,40,21,10,20,4,18,11,200,"Rotterdam Basketbal","Rotterda",11.96,9.2,84,87,FALSE,TRUE,87.96,80.2,75.976,76.0626666666667,76,FALSE,76.0193333333333,110.526315789474,114.473684210526,-3.94736842105263,TRUE,0.589285714285714,0.4,0.263157894736842,0.321428571428571,0.6,0.133333333333333,0.144736842105263,0.25,0.544437904649794,0.279576221306651,0.175985874043555,0.486486486486487,0.526315789473684,0.692307692307692
"199",199,736231,3107,3107,11480,9,7,43,21,5,22,12,22,13,200,"BS Leiden","BS Leide",736231,11480,3107,11480,10,8,45,21,7,20,13,28,9,200,"New Heroes","New Hero",4.14,4.6,64,71,FALSE,TRUE,82.14,78.6,69.621,63.8951428571429,67,TRUE,66.7580714285714,95.5223880597015,105.970149253731,-10.4477611940299,FALSE,0.438461538461538,0.3,0.194029850746269,0.107692307692308,0.484615384615385,0.371428571428571,0.134328358208955,0.123076923076923,0.6219265258895,0.318194966734163,0.0598785073763379,0.488372093023256,0.227272727272727,0.777777777777778
"200",200,736231,11480,3107,11480,10,8,45,21,7,20,13,28,9,200,"New Heroes","New Hero",736231,3107,3107,11480,9,7,43,21,5,22,12,22,13,200,"BS Leiden","BS Leide",4.6,4.14,71,64,TRUE,FALSE,78.6,82.14,63.8951428571429,69.621,67,TRUE,66.7580714285714,105.970149253731,95.5223880597015,10.4477611940299,TRUE,0.484615384615385,0.371428571428571,0.134328358208955,0.123076923076923,0.438461538461538,0.3,0.194029850746269,0.107692307692308,0.646551724137931,0.28735632183908,0.0660919540229885,0.466666666666667,0.35,0.8
"201",201,736232,10757,11480,10757,20,15,32,20,15,29,11,26,12,200,"BC APOLLO Amsterdam","BC APOLL",736232,11480,11480,10757,15,9,55,27,10,22,19,19,9,200,"New Heroes","New Hero",9.2,6.9,100,93,TRUE,FALSE,82.2,92.9,71.9993333333333,74.8288888888889,73,FALSE,73.4141111111111,136.986301369863,127.397260273973,9.58904109589041,TRUE,0.69672131147541,0.366666666666667,0.164383561643836,0.245901639344262,0.545454545454545,0.422222222222222,0.123287671232877,0.116883116883117,0.455840455840456,0.413105413105413,0.131054131054131,0.625,0.517241379310345,0.75
"202",202,736232,11480,11480,10757,15,9,55,27,10,22,19,19,9,200,"New Heroes","New Hero",736232,10757,11480,10757,20,15,32,20,15,29,11,26,12,200,"BC APOLLO Amsterdam","BC APOLL",6.9,9.2,93,100,FALSE,TRUE,92.9,82.2,74.8288888888889,71.9993333333333,73,FALSE,73.4141111111111,127.397260273973,136.986301369863,-9.58904109589041,FALSE,0.545454545454545,0.422222222222222,0.123287671232877,0.116883116883117,0.69672131147541,0.366666666666667,0.164383561643836,0.245901639344262,0.65554231227652,0.262216924910608,0.0822407628128725,0.490909090909091,0.454545454545455,0.6
"203",203,736233,3103,3103,3107,14,7,43,19,9,18,13,23,22,200,"Rotterdam Basketbal","Rotterda",736233,3107,3103,3107,14,10,38,20,12,29,13,25,12,200,"BS Leiden","BS Leide",6.44,6.44,72,86,FALSE,TRUE,89.44,85.44,77.3602631578947,71.9163888888889,75,TRUE,74.6383260233918,96,114.666666666667,-18.6666666666667,FALSE,0.532786885245902,0.342105263157895,0.293333333333333,0.114754098360656,0.567164179104478,0.361111111111111,0.16,0.149253731343284,0.637603795966785,0.266903914590747,0.0954922894424674,0.441860465116279,0.5,0.5
"204",204,736233,3107,3103,3107,14,10,38,20,12,29,13,25,12,200,"BS Leiden","BS Leide",736233,3103,3103,3107,14,7,43,19,9,18,13,23,22,200,"Rotterdam Basketbal","Rotterda",6.44,6.44,86,72,TRUE,FALSE,85.44,89.44,71.9163888888889,77.3602631578947,75,TRUE,74.6383260233918,114.666666666667,96,18.6666666666667,TRUE,0.567164179104478,0.361111111111111,0.16,0.149253731343284,0.532786885245902,0.342105263157895,0.293333333333333,0.114754098360656,0.517429193899782,0.394880174291939,0.0876906318082789,0.526315789473684,0.413793103448276,0.714285714285714
"205",205,736234,3808,3808,8594,8,6,42,19,4,19,9,22,19,200,"BV Leeuwarden","BV Leeuw",736234,8594,3808,8594,12,9,50,36,8,24,8,31,7,200,"Donar","Donar",3.68,5.52,56,105,FALSE,TRUE,83.68,86.52,74.5315,77.96,76,FALSE,76.24575,73.6842105263158,138.157894736842,-64.4736842105263,FALSE,0.409836065573771,0.225,0.25,0.0983606557377049,0.648648648648649,0.266666666666667,0.0921052631578947,0.121621621621622,0.649350649350649,0.293753865182437,0.056895485466914,0.452380952380952,0.210526315789474,0.75
"206",206,736234,8594,3808,8594,12,9,50,36,8,24,8,31,7,200,"Donar","Donar",736234,3808,3808,8594,8,6,42,19,4,19,9,22,19,200,"BV Leeuwarden","BV Leeuw",5.52,3.68,105,56,TRUE,FALSE,86.52,83.68,77.96,74.5315,76,FALSE,76.24575,138.157894736842,73.6842105263158,64.4736842105263,TRUE,0.648648648648649,0.266666666666667,0.0921052631578947,0.121621621621622,0.409836065573771,0.225,0.25,0.0983606557377049,0.628772635814889,0.301810865191147,0.0694164989939638,0.72,0.333333333333333,0.75
"207",207,736235,1771,2571,1771,22,17,41,27,9,20,13,29,17,200,"Landstede Basketbal","Landsted",736235,2571,2571,1771,21,15,36,15,7,15,5,22,20,200,"Basketball Stars Weert","Basketba",10.12,9.66,98,66,TRUE,FALSE,88.12,80.66,78.1842857142857,76.0967647058824,77,FALSE,77.140525210084,127.272727272727,85.7142857142857,41.5584415584416,TRUE,0.663934426229508,0.371428571428571,0.220779220779221,0.278688524590164,0.5,0.147058823529412,0.25974025974026,0.294117647058824,0.576490438695163,0.281214848143982,0.142294713160855,0.658536585365854,0.45,0.772727272727273
"208",208,736235,2571,2571,1771,21,15,36,15,7,15,5,22,20,200,"Basketball Stars Weert","Basketba",736235,1771,2571,1771,22,17,41,27,9,20,13,29,17,200,"Landstede Basketbal","Landsted",9.66,10.12,66,98,FALSE,TRUE,80.66,88.12,76.0967647058824,78.1842857142857,77,FALSE,77.140525210084,85.7142857142857,127.272727272727,-41.5584415584416,FALSE,0.5,0.147058823529412,0.25974025974026,0.294117647058824,0.663934426229508,0.371428571428571,0.220779220779221,0.278688524590164,0.593471810089021,0.247279920870425,0.159248269040554,0.416666666666667,0.466666666666667,0.714285714285714
"209",209,736236,3107,10757,3107,16,9,48,23,6,16,12,38,14,200,"BS Leiden","BS Leide",736236,10757,10757,3107,11,7,41,17,9,29,8,25,11,200,"BC APOLLO Amsterdam","BC APOLL",7.36,5.06,73,68,TRUE,FALSE,85.36,86.06,73.2140540540541,77.8721739130435,76,TRUE,75.5431139835488,96.0526315789474,89.4736842105263,6.57894736842105,TRUE,0.5,0.324324324324324,0.184210526315789,0.140625,0.435714285714286,0.173913043478261,0.144736842105263,0.1,0.672645739910314,0.224215246636771,0.103139013452915,0.479166666666667,0.375,0.5625
"210",210,736236,10757,10757,3107,11,7,41,17,9,29,8,25,11,200,"BC APOLLO Amsterdam","BC APOLL",736236,3107,10757,3107,16,9,48,23,6,16,12,38,14,200,"BS Leiden","BS Leide",5.06,7.36,68,73,FALSE,TRUE,86.06,85.36,77.8721739130435,73.2140540540541,76,TRUE,75.5431139835488,89.4736842105263,96.0526315789474,-6.57894736842105,FALSE,0.435714285714286,0.173913043478261,0.144736842105263,0.1,0.5,0.324324324324324,0.184210526315789,0.140625,0.54622968292033,0.386357580602185,0.0674127364774847,0.414634146341463,0.310344827586207,0.636363636363636
"211",211,736237,3808,11480,3808,12,9,35,19,12,31,7,24,7,200,"BV Leeuwarden","BV Leeuw",736237,11480,11480,3808,17,15,59,36,3,14,13,33,10,200,"New Heroes","New Hero",5.52,7.82,83,96,FALSE,TRUE,78.52,90.82,71.96625,78.0378378378378,75,TRUE,75.0020439189189,110.666666666667,128,-17.3333333333333,TRUE,0.560606060606061,0.175,0.0933333333333333,0.136363636363636,0.554794520547945,0.351351351351351,0.133333333333333,0.205479452054795,0.489373601789709,0.4334451901566,0.0771812080536913,0.542857142857143,0.387096774193548,0.75
"212",212,736237,11480,11480,3808,17,15,59,36,3,14,13,33,10,200,"New Heroes","New Hero",736237,3808,11480,3808,12,9,35,19,12,31,7,24,7,200,"BV Leeuwarden","BV Leeuw",7.82,5.52,96,83,TRUE,FALSE,90.82,78.52,78.0378378378378,71.96625,75,TRUE,75.0020439189189,128,110.666666666667,17.3333333333333,FALSE,0.554794520547945,0.351351351351351,0.133333333333333,0.205479452054795,0.560606060606061,0.175,0.0933333333333333,0.136363636363636,0.730017322444939,0.173224449393714,0.0967582281613462,0.610169491525424,0.214285714285714,0.882352941176471
"213",213,736238,1771,1771,3103,20,16,41,24,5,20,8,27,14,200,"Landstede Basketbal","Landsted",736238,3103,1771,3103,17,13,40,19,4,20,11,27,19,200,"Rotterdam Basketbal","Rotterda",9.2,7.82,79,63,TRUE,FALSE,84.2,86.82,76.3737142857143,75.3597368421053,76,FALSE,75.8667255639098,103.947368421053,82.8947368421053,21.0526315789474,FALSE,0.516393442622951,0.228571428571429,0.184210526315789,0.262295081967213,0.416666666666667,0.289473684210526,0.25,0.216666666666667,0.584045584045584,0.284900284900285,0.131054131054131,0.585365853658537,0.25,0.8
"214",214,736238,3103,1771,3103,17,13,40,19,4,20,11,27,19,200,"Rotterdam Basketbal","Rotterda",736238,1771,1771,3103,20,16,41,24,5,20,8,27,14,200,"Landstede Basketbal","Landsted",7.82,9.2,63,79,FALSE,TRUE,86.82,84.2,75.3597368421053,76.3737142857143,76,FALSE,75.8667255639098,82.8947368421053,103.947368421053,-21.0526315789474,TRUE,0.416666666666667,0.289473684210526,0.25,0.216666666666667,0.516393442622951,0.228571428571429,0.184210526315789,0.262295081967213,0.589796520200531,0.294898260100265,0.115305219699204,0.475,0.2,0.764705882352941
"215",215,736239,2571,8594,2571,16,9,30,11,9,26,6,26,25,200,"Basketball Stars Weert","Basketba",736239,8594,8594,2571,21,13,49,35,1,9,2,20,11,200,"Donar","Donar",7.36,9.66,58,86,FALSE,TRUE,88.36,78.66,79.4707692307692,76.9785714285714,78,FALSE,78.2246703296703,74.3589743589744,110.25641025641,-35.8974358974359,TRUE,0.4375,0.230769230769231,0.320512820512821,0.160714285714286,0.629310344827586,0.0714285714285714,0.141025641025641,0.224137931034483,0.473484848484849,0.410353535353535,0.116161616161616,0.366666666666667,0.346153846153846,0.5625
"216",216,736239,8594,8594,2571,21,13,49,35,1,9,2,20,11,200,"Donar","Donar",736239,2571,8594,2571,16,9,30,11,9,26,6,26,25,200,"Basketball Stars Weert","Basketba",9.66,7.36,86,58,TRUE,FALSE,78.66,88.36,76.9785714285714,79.4707692307692,78,FALSE,78.2246703296703,110.25641025641,74.3589743589744,35.8974358974359,FALSE,0.629310344827586,0.0714285714285714,0.141025641025641,0.224137931034483,0.4375,0.230769230769231,0.320512820512821,0.160714285714286,0.724209281702631,0.133018031333136,0.142772686964233,0.714285714285714,0.111111111111111,0.619047619047619
"217",217,736240,3808,3808,10757,10,6,40,22,10,24,3,35,12,200,"BV Leeuwarden","BV Leeuw",736240,10757,3808,10757,10,7,43,15,11,39,19,31,7,200,"BC APOLLO Amsterdam","BC APOLL",4.6,4.6,80,70,TRUE,FALSE,80.6,93.6,77.5788235294118,72.517037037037,75,TRUE,75.0479302832244,106.666666666667,93.3333333333333,13.3333333333333,FALSE,0.578125,0.0882352941176471,0.16,0.09375,0.384146341463415,0.351851851851852,0.0933333333333333,0.0853658536585366,0.583090379008746,0.349854227405248,0.0670553935860058,0.55,0.416666666666667,0.6
"218",218,736240,10757,3808,10757,10,7,43,15,11,39,19,31,7,200,"BC APOLLO Amsterdam","BC APOLL",736240,3808,3808,10757,10,6,40,22,10,24,3,35,12,200,"BV Leeuwarden","BV Leeuw",4.6,4.6,70,80,FALSE,TRUE,93.6,80.6,72.517037037037,77.5788235294118,75,TRUE,75.0479302832244,93.3333333333333,106.666666666667,-13.3333333333333,TRUE,0.384146341463415,0.351851851851852,0.0933333333333333,0.0853658536585366,0.578125,0.0882352941176471,0.16,0.09375,0.496535796766744,0.450346420323326,0.0531177829099307,0.348837209302326,0.282051282051282,0.7
"219",219,736241,1771,3107,1771,7,4,38,24,7,26,4,26,10,200,"Landstede Basketbal","Landsted",736241,3107,3107,1771,14,13,47,26,5,20,6,31,13,200,"BS Leiden","BS Leide",3.22,6.44,73,80,FALSE,TRUE,77.22,86.44,73.1845714285714,79.2175,76,TRUE,76.2010357142857,96.0526315789474,105.263157894737,-9.21052631578947,TRUE,0.5390625,0.114285714285714,0.131578947368421,0.0625,0.5,0.1875,0.171052631578947,0.194029850746269,0.565307944064267,0.386789645938709,0.0479024099970247,0.631578947368421,0.269230769230769,0.571428571428571
"220",220,736241,3107,3107,1771,14,13,47,26,5,20,6,31,13,200,"BS Leiden","BS Leide",736241,1771,3107,1771,7,4,38,24,7,26,4,26,10,200,"Landstede Basketbal","Landsted",6.44,3.22,80,73,TRUE,FALSE,86.44,77.22,79.2175,73.1845714285714,76,TRUE,76.2010357142857,105.263157894737,96.0526315789474,9.21052631578947,FALSE,0.5,0.1875,0.171052631578947,0.194029850746269,0.5390625,0.114285714285714,0.131578947368421,0.0625,0.639978213507625,0.272331154684096,0.0876906318082789,0.553191489361702,0.25,0.928571428571429
"221",221,736242,2571,2571,11480,26,19,43,25,8,22,6,32,14,200,"Basketball Stars Weert","Basketba",736242,11480,2571,11480,31,24,57,25,2,16,12,27,8,200,"New Heroes","New Hero",11.96,14.26,93,80,TRUE,FALSE,90.96,95.26,84.7345454545455,81.8363636363636,83,FALSE,83.2854545454545,112.048192771084,96.3855421686747,15.6626506024096,FALSE,0.569230769230769,0.181818181818182,0.168674698795181,0.292307692307692,0.383561643835616,0.272727272727273,0.0963855421686747,0.328767123287671,0.558731808731809,0.285862785862786,0.155405405405405,0.581395348837209,0.363636363636364,0.730769230769231
"222",222,736242,11480,2571,11480,31,24,57,25,2,16,12,27,8,200,"New Heroes","New Hero",736242,2571,2571,11480,26,19,43,25,8,22,6,32,14,200,"Basketball Stars Weert","Basketba",14.26,11.96,80,93,FALSE,TRUE,95.26,90.96,81.8363636363636,84.7345454545455,83,FALSE,83.2854545454545,96.3855421686747,112.048192771084,-15.6626506024096,TRUE,0.383561643835616,0.272727272727273,0.0963855421686747,0.328767123287671,0.569230769230769,0.181818181818182,0.168674698795181,0.292307692307692,0.653220261288105,0.183360073344029,0.163419665367866,0.43859649122807,0.125,0.774193548387097
"223",223,736243,3103,3103,8594,8,7,34,19,7,26,4,25,23,200,"Rotterdam Basketbal","Rotterda",736243,8594,3103,8594,18,12,49,30,10,23,10,28,8,200,"Donar","Donar",3.68,8.28,66,102,FALSE,TRUE,86.68,88.28,82.1325,78.4971428571429,80,FALSE,80.3148214285714,82.5,127.5,-45,FALSE,0.491666666666667,0.125,0.2875,0.116666666666667,0.625,0.285714285714286,0.1,0.166666666666667,0.53391959798995,0.408291457286432,0.0577889447236181,0.558823529411765,0.269230769230769,0.875
"224",224,736243,8594,3103,8594,18,12,49,30,10,23,10,28,8,200,"Donar","Donar",736243,3103,3103,8594,8,7,34,19,7,26,4,25,23,200,"Rotterdam Basketbal","Rotterda",8.28,3.68,102,66,TRUE,FALSE,88.28,86.68,78.4971428571429,82.1325,80,FALSE,80.3148214285714,127.5,82.5,45,TRUE,0.625,0.285714285714286,0.1,0.166666666666667,0.491666666666667,0.125,0.2875,0.116666666666667,0.610363726955655,0.28649725959143,0.103139013452915,0.612244897959184,0.434782608695652,0.666666666666667
