"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID..64","plg_ID..65","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"1988",1988,822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",5.52,3.22,69,60,TRUE,FALSE,85.52,82.22,76.3485714285714,73.1844444444444,75,FALSE,74.7665079365079,92,80,12,FALSE,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.453771979580261,0.467952353942144,0.078275666477595,0.4375,0.333333333333333,0.666666666666667,822483,3103,37,6,4,9,5,3,8,4,7,5,"3103 Trevor  Setty",1,3,3,0,0.925,24.76,0.312997749854625,23,0.92891760904685,0.352941176470588,0.470588235294118,0.558823529411765,0.581983805668016,27.76,0.198347107438017,0.152460152460152,0.21021021021021,0.102960102960103,0.0443160191740643,0
"1989",1989,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,3,2,2,0,0,0,1,0,0,1,"12693 Hidde  Roessink",0,0,0,0,0.075,2.92,0.473526311521933,2,0.684931506849315,2,1,0,0.520833333333333,2.92,0,0,0,0,0,0
"1990",1990,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,5,0,0,1,0,0,0,0,1,1,"12693 Stefan  Topalovic",0,0,0,0,0.125,2,0.194599854050109,0,0,0,0,0,0,2,0,0.102564102564103,0.19047619047619,0,0,0
"1991",1991,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,5,0,0,1,1,0,0,0,2,0,"12693 Nick  Hammink",2,1,0,0,0.125,1,0.0972999270250547,2,2,0,0,1,1,2,0.5,0.205128205128205,0.380952380952381,0,0,0
"1992",1992,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,10,0,0,0,0,0,0,0,1,1,"12693 Floris  Versteeg",3,0,0,0,0.25,1,0.0486499635125274,0,0,NA,NA,NA,NA,1,0,0.0512820512820513,0.0952380952380952,0,0,0
"1993",1993,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,21,0,0,4,1,0,0,0,0,1,"12693 Bennett  Koch",3,0,0,0,0.525,5,0.115833246458398,2,0.4,0,0,0.25,0.25,5,0,0,0,0,0,0
"1994",1994,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,24,2,1,8,2,0,0,3,7,5,"12693 Jito  Kok",2,3,2,0,0.6,13.92,0.282169788372659,5,0.359195402298851,0.25,0,0.25,0.280269058295964,16.92,0.241935483870968,0.213675213675214,0.277777777777778,0.138888888888889,0.0436594067310331,0
"1995",1995,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,29,0,0,7,4,1,6,2,4,0,"12693 Pim de Vries",2,1,4,0,0.725,13,0.218086043332019,11,0.846153846153846,0,0.461538461538462,0.423076923076923,0.423076923076923,14,0.0806451612903226,0.106100795755968,0.13136288998358,0.0766283524904215,0.0722638456237789,0
"1996",1996,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,31,0,0,5,2,1,4,0,11,5,"12693 Shavon  Coleman",1,2,2,2,0.775,14,0.21970951263722,7,0.5,0,0.444444444444444,0.388888888888889,0.388888888888889,16,0.128205128205128,0.181968569065343,0.337941628264209,0,0.033800831017574,0.0806451612903226
"1997",1997,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,36,1,1,6,4,3,9,0,2,2,"12693 Ryan  Richardson",3,1,2,1,0.9,17.46,0.235952323035758,18,1.03092783505155,0.0666666666666667,0.6,0.566666666666667,0.582147477360931,18.46,0.0684931506849315,0.0284900284900285,0.0529100529100529,0,0.0291062711540221,0.0347222222222222
"1998",1998,822483,12693,3103,12693,7,6,37,18,6,25,8,33,17,200,"Dutch Windmills","Dutch Wi",822483,3103,3103,12693,12,8,32,14,11,33,9,28,15,200,"Rotterdam Basketbal","Rotterda",3.22,5.52,60,69,FALSE,TRUE,82.22,85.52,73.1844444444444,76.3485714285714,75,FALSE,74.7665079365079,80,92,-12,TRUE,0.435483870967742,0.222222222222222,0.226666666666667,0.0967741935483871,0.469230769230769,0.214285714285714,0.2,0.123076923076923,0.567310640907697,0.383318000613309,0.0493713584789942,0.486486486486487,0.24,0.857142857142857,822483,12693,36,2,2,5,4,1,5,1,3,1,"12693 Roel van Overbeek",3,1,0,0,0.9,11.92,0.161085434741479,13,1.09060402684564,0.2,0.5,0.55,0.595238095238095,12.92,0.0602409638554217,0.056980056980057,0.0793650793650794,0.0308641975308642,0,0
"1999",1999,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,3,0,0,1,0,0,0,0,0,0,"3520 Tom  Koopman",0,0,0,0,0.075,1,0.165425971877585,0,0,0,0,0,0,1,0,0,0,0,0,0
"2000",2000,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,3,0,0,2,1,0,0,0,2,0,"3520 Dyon  Halman",2,0,0,0,0.075,2,0.33085194375517,2,1,0,0,0.5,0.5,2,0,0.355555555555556,0.833333333333333,0,0,0
"2001",2001,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,6,0,0,1,0,0,0,0,3,0,"3520 Yarick  Brussen",1,0,0,0,0.15,1,0.0827129859387924,0,0,0,0,0,0,1,0,0.266666666666667,0.625,0,0,0
"2002",2002,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,11,3,2,1,0,0,1,0,1,0,"3520 Nick  Thran",1,1,1,0,0.275,3.38,0.152492668621701,2,0.591715976331361,1.5,0.5,0,0.29585798816568,4.38,0.181818181818182,0.0484848484848485,0.113636363636364,0,0.0502093297564416,0
"2003",2003,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,22,0,0,3,0,2,2,2,2,4,"3520 Thibault  Vanderhaegen",4,1,0,0,0.55,9,0.203022783667945,6,0.666666666666667,0,0.4,0.6,0.6,10,0.111111111111111,0.096969696969697,0.113636363636364,0.0845665961945032,0,0
"2004",2004,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,28,0,0,5,1,1,6,1,3,0,"3520 Alex  Laurent",0,1,1,1,0.7,11,0.194966323998582,5,0.454545454545455,0,0.545454545454545,0.227272727272727,0.227272727272727,12,0.0833333333333333,0.0761904761904762,0.133928571428571,0.0332225913621262,0.0197250938328878,0.0386100386100386
"2005",2005,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,28,3,2,7,4,0,1,0,3,0,"3520 Steve  Harris",1,0,0,0,0.7,9.38,0.166253101736973,10,1.06609808102345,0.375,0.125,0.5,0.533049040511727,9.38,0,0.0571428571428571,0.133928571428571,0,0,0
"2006",2006,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,32,0,0,2,0,1,5,0,4,5,"3520 Boyd van der Vuurst de Vries",0,4,1,0,0.8,12,0.186104218362283,3,0.25,0,0.714285714285714,0.214285714285714,0.214285714285714,16,0.266666666666667,0.0666666666666667,0.15625,0,0.0172594571037768,0
"2007",2007,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,33,2,2,4,2,2,7,1,1,1,"3520 Lavone  Holland",1,2,3,0,0.825,12.92,0.194300323332581,12,0.928792569659443,0.181818181818182,0.636363636363636,0.454545454545455,0.503355704697987,14.92,0.16,0.0323232323232323,0.0378787878787879,0.0281888653981677,0.0502093297564416,0
"2008",2008,822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",4.6,3.68,55,76,FALSE,TRUE,80.6,79.68,72.04,72.4240625,72,FALSE,72.23203125,76.3888888888889,105.555555555556,-29.1666666666667,TRUE,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.562130177514793,0.369822485207101,0.0680473372781065,0.342105263157895,0.28,0.8,822484,3520,34,2,2,12,5,1,3,0,2,3,"3520 Boy van Vliet",0,2,2,0,0.85,18.92,0.276164063640345,15,0.792811839323467,0.133333333333333,0.2,0.433333333333333,0.471105527638191,20.92,0.181818181818182,0.0313725490196078,0.0735294117647059,0,0.0324883898424034,0
"2009",2009,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,3,0,0,0,0,1,1,0,1,1,"12693 Sake  Hoogsteden",0,0,0,0,0.075,2,0.334672021419009,3,1.5,0,1,1.5,1.5,2,0,0.177777777777778,0.310077519379845,0,0,0
"2010",2010,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,13,0,0,1,1,0,2,1,2,1,"12693 Nick  Hammink",1,0,0,0,0.325,4,0.154464009885697,2,0.5,0,0.666666666666667,0.333333333333333,0.333333333333333,4,0,0.123076923076923,0.143112701252236,0.0961538461538461,0,0
"2011",2011,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,13,0,0,2,0,0,2,1,1,1,"12693 Hidde  Roessink",0,0,0,0,0.325,5,0.193080012357121,0,0,0,0.5,0,0,5,0,0.0820512820512821,0.0715563506261181,0.0961538461538461,0,0
"2012",2012,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,20,0,0,0,0,0,2,2,2,0,"12693 Pim de Vries",2,0,0,0,0.5,2,0.0502008032128514,0,0,0,1,0,0,2,0,0.106666666666667,0.0930232558139535,0.125,0,0
"2013",2013,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,20,2,2,8,5,0,0,2,3,3,"12693 Jito  Kok",1,1,1,0,0.5,11.92,0.299196787148594,12,1.00671140939597,0.25,0,0.625,0.672645739910314,12.92,0.0952380952380952,0.133333333333333,0.13953488372093,0.125,0.0277623542476402,0
"2014",2014,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,20,4,3,4,2,2,5,0,5,1,"12693 Floris  Versteeg",0,1,0,0,0.5,11.84,0.29718875502008,13,1.09797297297297,0.444444444444444,0.555555555555556,0.555555555555556,0.599630996309963,12.84,0.0869565217391304,0.133333333333333,0.232558139534884,0,0,0
"2015",2015,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,21,2,1,3,3,0,0,1,1,1,"12693 Bennett  Koch",2,1,1,0,0.525,4.92,0.117613310384395,7,1.42276422764228,0.666666666666667,0,1,0.892857142857143,5.92,0.0753295668549906,0.0507936507936508,0.044296788482835,0.0595238095238095,0.026440337378705,0
"2016",2016,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,29,0,0,3,1,3,7,0,6,1,"12693 Ryan  Richardson",0,0,0,0,0.725,11,0.190416839772885,11,1,0,0.7,0.55,0.55,11,0,0.110344827586207,0.192461908580593,0,0,0
"2017",2017,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,30,0,0,7,6,0,1,0,1,1,"12693 Roel van Overbeek",0,3,1,0,0.75,9,0.150602409638554,12,1.33333333333333,0,0.125,0.75,0.75,12,0.173913043478261,0.0177777777777778,0.0310077519379845,0,0.0185082361650935,0
"2018",2018,822484,12693,12693,3520,8,6,37,23,8,25,7,35,14,200,"Dutch Windmills","Dutch Wi",822484,3520,12693,3520,10,8,38,13,7,25,8,25,13,200,"BV Noordkop","BV Noord",3.68,4.6,76,55,TRUE,FALSE,79.68,80.6,72.4240625,72.04,72,FALSE,72.23203125,105.555555555556,76.3888888888889,29.1666666666667,FALSE,0.564516129032258,0.21875,0.194444444444444,0.0967741935483871,0.373015873015873,0.186046511627907,0.180555555555556,0.126984126984127,0.563337393422655,0.380633373934227,0.0560292326431181,0.621621621621622,0.32,0.75,822484,12693,31,0,0,9,5,2,5,0,13,4,"12693 Shavon  Coleman",3,3,2,2,0.775,18,0.291488534784298,16,0.888888888888889,0,0.357142857142857,0.571428571428571,0.571428571428571,21,0.176211453744493,0.223655913978495,0.390097524381095,0,0.0358223925776003,0.067911714770798
"2019",2019,822485,8594,8594,12693,9,5,36,16,13,32,11,23,11,200,"Donar Groningen","Donar Gr",822485,12693,8594,12693,10,9,34,15,12,26,11,29,14,200,"Dutch Windmills","Dutch Wi",4.14,4.6,76,75,TRUE,FALSE,83.14,78.6,71.66425,67.1761764705882,69,TRUE,69.4202132352941,110.144927536232,108.695652173913,1.44927536231884,FALSE,0.522058823529412,0.275,0.159420289855072,0.0735294117647059,0.55,0.323529411764706,0.202898550724638,0.15,0.49902966454117,0.443581924036596,0.0573884114222346,0.444444444444444,0.40625,0.555555555555556,822485,8594,10,1,1,5,1,0,1,1,2,1,"8594 Drago  Pasalic",1,0,0,0,0.25,7.46,0.358912677411595,3,0.402144772117962,0.166666666666667,0.166666666666667,0.166666666666667,0.232198142414861,7.46,0,0.162162162162162,0.235294117647059,0.1,0,0
