"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"46",46,557281,8594,8594,3107,18,14,40,16,4,18,13,29,21,200,"GasTerra Flames","GasTerra",557281,3107,8594,3107,27,16,50,21,4,10,10,25,12,200,"BS Leiden","BS Leide",8.28,12.42,58,70,FALSE,TRUE,87.28,84.42,73.37,74.8174358974359,74,FALSE,74.093717948718,78.3783783783784,94.5945945945946,FALSE,-16.2162162162162,0.379310344827586,0.342105263157895,0.283783783783784,0.241379310344828,0.45,0.256410256410256,0.162162162162162,0.266666666666667,0.603500301750151,0.271575135787568,0.124924562462281,0.4,0.222222222222222,0.777777777777778
"47",47,557282,3103,3103,3138,16,8,26,12,7,23,7,21,21,200,"Rotterdam Basketbal","Rotterda",557282,3138,3103,3138,18,14,47,27,7,19,12,32,13,200,"BV Aris","BV Aris",7.36,8.28,53,89,FALSE,TRUE,77.36,87.28,71.5984615384615,74.8290909090909,73,FALSE,73.2137762237762,72.6027397260274,121.917808219178,FALSE,-49.3150684931507,0.459183673469388,0.179487179487179,0.287671232876712,0.163265306122449,0.568181818181818,0.363636363636364,0.178082191780822,0.212121212121212,0.461320085166785,0.408090844570617,0.130589070262598,0.461538461538462,0.304347826086957,0.5
"48",48,557282,3138,3103,3138,18,14,47,27,7,19,12,32,13,200,"BV Aris","BV Aris",557282,3103,3103,3138,16,8,26,12,7,23,7,21,21,200,"Rotterdam Basketbal","Rotterda",8.28,7.36,89,53,TRUE,FALSE,87.28,77.36,74.8290909090909,71.5984615384615,73,FALSE,73.2137762237762,121.917808219178,72.6027397260274,TRUE,49.3150684931507,0.568181818181818,0.363636363636364,0.178082191780822,0.212121212121212,0.459183673469388,0.179487179487179,0.287671232876712,0.163265306122449,0.63274098007539,0.255788906838988,0.111470113085622,0.574468085106383,0.368421052631579,0.777777777777778
"49",49,557284,2571,2571,2823,12,8,40,19,6,20,10,23,9,200,"Basketball Stars Weert","Basketba",557284,2823,2571,2823,14,11,37,18,10,22,7,27,7,200,"EBBC","EBBC",5.52,6.44,64,77,FALSE,TRUE,74.52,72.44,64.3983783783784,64.7003333333333,65,FALSE,64.5493558558559,98.4615384615385,118.461538461538,FALSE,-20,0.466666666666667,0.27027027027027,0.138461538461538,0.133333333333333,0.559322033898305,0.233333333333333,0.107692307692308,0.186440677966102,0.610500610500611,0.305250305250305,0.0842490842490843,0.475,0.3,0.666666666666667
"50",50,557284,2823,2571,2823,14,11,37,18,10,22,7,27,7,200,"EBBC","EBBC",557284,2571,2571,2823,12,8,40,19,6,20,10,23,9,200,"Basketball Stars Weert","Basketba",6.44,5.52,77,64,TRUE,FALSE,72.44,74.52,64.7003333333333,64.3983783783784,65,FALSE,64.5493558558559,118.461538461538,98.4615384615385,TRUE,20,0.559322033898305,0.233333333333333,0.107692307692308,0.186440677966102,0.466666666666667,0.27027027027027,0.138461538461538,0.133333333333333,0.565403422982885,0.336185819070905,0.0984107579462103,0.486486486486487,0.454545454545455,0.785714285714286
"51",51,557286,1771,1771,2393,26,20,46,20,1,14,9,30,15,200,"Landstede Basketbal","Landsted",557286,2393,1771,2393,28,18,47,23,3,21,17,36,14,200,"Matrixx Magixx","Matrixx ",11.96,12.88,63,73,FALSE,TRUE,86.96,94.88,78.614,78.6251063829787,79,FALSE,78.6195531914894,79.746835443038,92.4050632911392,FALSE,-12.6582278481013,0.358333333333333,0.2,0.189873417721519,0.333333333333333,0.404411764705882,0.361702127659574,0.177215189873418,0.264705882352941,0.639244024458032,0.194552529182879,0.166203446359088,0.434782608695652,0.0714285714285714,0.769230769230769
"52",52,557286,2393,1771,2393,28,18,47,23,3,21,17,36,14,200,"Matrixx Magixx","Matrixx ",557286,1771,1771,2393,26,20,46,20,1,14,9,30,15,200,"Landstede Basketbal","Landsted",12.88,11.96,73,63,TRUE,FALSE,94.88,86.96,78.6251063829787,78.614,79,FALSE,78.6195531914894,92.4050632911392,79.746835443038,TRUE,12.6582278481013,0.404411764705882,0.361702127659574,0.177215189873418,0.264705882352941,0.358333333333333,0.2,0.189873417721519,0.333333333333333,0.581107814045499,0.259643916913947,0.159248269040554,0.48936170212766,0.142857142857143,0.642857142857143
"53",53,557287,2823,2823,3103,21,14,39,26,9,22,11,25,12,200,"EBBC","EBBC",557287,3103,2823,3103,12,9,41,19,7,18,12,20,17,200,"Rotterdam Basketbal","Rotterda",9.66,5.52,93,68,TRUE,FALSE,82.66,81.52,72.7883870967742,70.0681081081081,71,FALSE,71.4282476024411,130.985915492958,95.7746478873239,FALSE,35.2112676056338,0.647540983606557,0.354838709677419,0.169014084507042,0.229508196721311,0.5,0.324324324324324,0.23943661971831,0.152542372881356,0.551938862156807,0.311350127370507,0.136711010472686,0.666666666666667,0.409090909090909,0.666666666666667
"54",54,557287,3103,2823,3103,12,9,41,19,7,18,12,20,17,200,"Rotterdam Basketbal","Rotterda",557287,2823,2823,3103,21,14,39,26,9,22,11,25,12,200,"EBBC","EBBC",5.52,9.66,68,93,FALSE,TRUE,81.52,82.66,70.0681081081081,72.7883870967742,71,FALSE,71.4282476024411,95.7746478873239,130.985915492958,TRUE,-35.2112676056338,0.5,0.324324324324324,0.23943661971831,0.152542372881356,0.647540983606557,0.354838709677419,0.169014084507042,0.229508196721311,0.635461872287663,0.27898326100434,0.0855548667079975,0.463414634146341,0.388888888888889,0.75
"55",55,557288,3138,3138,8594,17,11,39,24,4,12,5,25,13,173,"BV Aris","BV Aris",557288,8594,3138,8594,28,19,51,24,9,26,10,33,14,227,"GasTerra Flames","GasTerra",7.82,12.88,71,94,FALSE,TRUE,71.82,103.88,68.5818421052631,90.4285714285714,80,TRUE,79.5052067669173,88.75,117.5,FALSE,-28.75,0.588235294117647,0.131578947368421,0.1625,0.215686274509804,0.487012987012987,0.285714285714286,0.175,0.246753246753247,0.663039782386943,0.204012240734444,0.132947976878613,0.615384615384615,0.333333333333333,0.647058823529412
"56",56,557288,8594,3138,8594,28,19,51,24,9,26,10,33,14,227,"GasTerra Flames","GasTerra",557288,3138,3138,8594,17,11,39,24,4,12,5,25,13,173,"BV Aris","BV Aris",12.88,7.82,94,71,TRUE,FALSE,103.88,71.82,90.4285714285714,68.5818421052631,80,TRUE,79.5052067669173,117.5,88.75,TRUE,28.75,0.487012987012987,0.285714285714286,0.175,0.246753246753247,0.588235294117647,0.131578947368421,0.1625,0.215686274509804,0.567423230974633,0.289274588340009,0.143302180685358,0.470588235294118,0.346153846153846,0.678571428571429
"57",57,557289,3103,8594,3103,17,13,41,14,2,13,16,18,20,200,"Rotterdam Basketbal","Rotterda",557289,8594,8594,3103,17,12,42,21,7,19,12,23,12,200,"GasTerra Flames","GasTerra",7.82,7.82,47,75,FALSE,TRUE,81.82,80.82,65.1389743589744,66.696,66,FALSE,65.9174871794872,71.2121212121212,113.636363636364,TRUE,-42.4242424242424,0.314814814814815,0.41025641025641,0.303030303030303,0.240740740740741,0.516393442622951,0.4,0.181818181818182,0.19672131147541,0.663215787770948,0.210287932707862,0.126496279521191,0.341463414634146,0.153846153846154,0.764705882352941
"58",58,557289,8594,8594,3103,17,12,42,21,7,19,12,23,12,200,"GasTerra Flames","GasTerra",557289,3103,8594,3103,17,13,41,14,2,13,16,18,20,200,"Rotterdam Basketbal","Rotterda",7.82,7.82,75,47,TRUE,FALSE,80.82,81.82,66.696,65.1389743589744,66,FALSE,65.9174871794872,113.636363636364,71.2121212121212,FALSE,42.4242424242424,0.516393442622951,0.4,0.181818181818182,0.19672131147541,0.314814814814815,0.41025641025641,0.303030303030303,0.240740740740741,0.610287707061901,0.27608253414705,0.113629758791049,0.5,0.368421052631579,0.705882352941177
"59",59,557290,2393,3107,2393,32,20,36,15,6,28,11,26,8,200,"Matrixx Magixx","Matrixx ",557290,3107,3107,2393,24,17,54,27,1,9,11,36,15,200,"BS Leiden","BS Leide",14.72,11.04,68,74,FALSE,TRUE,86.72,89.04,75.9517021276596,77.9062162162162,77,FALSE,76.9289591719379,88.3116883116883,96.1038961038961,TRUE,-7.79220779220779,0.375,0.234042553191489,0.103896103896104,0.3125,0.452380952380952,0.297297297297297,0.194805194805195,0.26984126984127,0.457317073170732,0.355691056910569,0.186991869918699,0.416666666666667,0.214285714285714,0.625
"60",60,557290,3107,3107,2393,24,17,54,27,1,9,11,36,15,200,"BS Leiden","BS Leide",557290,2393,3107,2393,32,20,36,15,6,28,11,26,8,200,"Matrixx Magixx","Matrixx ",11.04,14.72,74,68,TRUE,FALSE,89.04,86.72,77.9062162162162,75.9517021276596,77,FALSE,76.9289591719379,96.1038961038961,88.3116883116883,FALSE,7.79220779220779,0.452380952380952,0.297297297297297,0.194805194805195,0.26984126984127,0.375,0.234042553191489,0.103896103896104,0.3125,0.729335494327391,0.121555915721232,0.149108589951378,0.5,0.111111111111111,0.708333333333333
"61",61,557291,1771,1771,2571,24,16,37,20,7,19,10,24,12,200,"Landstede Basketbal","Landsted",557291,2571,1771,2571,23,19,38,21,4,22,14,25,18,200,"Basketball Stars Weert","Basketba",11.04,10.58,77,73,TRUE,FALSE,79.04,88.58,70.1742857142857,74.7826315789474,72,TRUE,72.4784586466165,106.944444444444,101.388888888889,FALSE,5.55555555555556,0.544642857142857,0.285714285714286,0.166666666666667,0.285714285714286,0.45,0.368421052631579,0.25,0.316666666666667,0.551909307875895,0.283412887828162,0.164677804295943,0.540540540540541,0.368421052631579,0.666666666666667
"62",62,557291,2571,1771,2571,23,19,38,21,4,22,14,25,18,200,"Basketball Stars Weert","Basketba",557291,1771,1771,2571,24,16,37,20,7,19,10,24,12,200,"Landstede Basketbal","Landsted",10.58,11.04,73,77,FALSE,TRUE,88.58,79.04,74.7826315789474,70.1742857142857,72,TRUE,72.4784586466165,101.388888888889,106.944444444444,TRUE,-5.55555555555556,0.45,0.368421052631579,0.25,0.316666666666667,0.544642857142857,0.285714285714286,0.166666666666667,0.285714285714286,0.538396146217059,0.311703032020402,0.149900821762539,0.552631578947368,0.181818181818182,0.826086956521739
"63",63,557294,2571,2571,3107,9,7,38,13,12,21,5,27,12,188,"Basketball Stars Weert","Basketba",557294,3107,2571,3107,24,15,48,22,4,16,11,32,12,200,"BS Leiden","BS Leide",4.14,11.04,69,71,FALSE,TRUE,75.14,87.04,70.2237837837838,75.27,73,TRUE,74.996795764837,94.5205479452055,97.2602739726027,FALSE,-2.73972602739727,0.525423728813559,0.135135135135135,0.164383561643836,0.11864406779661,0.4375,0.289473684210526,0.164383561643836,0.234375,0.601837187203041,0.332594235033259,0.0655685777636997,0.342105263157895,0.571428571428571,0.777777777777778
"64",64,557294,3107,2571,3107,24,15,48,22,4,16,11,32,12,200,"BS Leiden","BS Leide",557294,2571,2571,3107,9,7,38,13,12,21,5,27,12,188,"Basketball Stars Weert","Basketba",11.04,4.14,71,69,TRUE,FALSE,87.04,75.14,75.27,70.2237837837838,73,TRUE,74.996795764837,97.2602739726027,94.5205479452055,TRUE,2.73972602739727,0.4375,0.289473684210526,0.164383561643836,0.234375,0.525423728813559,0.135135135135135,0.164383561643836,0.11864406779661,0.639658848614072,0.213219616204691,0.147121535181237,0.458333333333333,0.25,0.625
"65",65,557295,1771,2823,1771,21,14,42,19,6,17,11,33,21,225,"Landstede Basketbal","Landsted",557295,2823,2823,1771,20,9,51,23,4,22,11,27,9,225,"EBBC","EBBC",9.66,9.2,70,67,TRUE,FALSE,89.66,91.2,79.1289473684211,78.895,79,FALSE,70.232865497076,88.6075949367089,84.8101265822785,TRUE,3.79746835443038,0.474576271186441,0.289473684210526,0.265822784810127,0.23728813559322,0.397260273972603,0.25,0.113924050632911,0.123287671232877,0.611709874745121,0.247596854063501,0.140693271191378,0.452380952380952,0.352941176470588,0.666666666666667
"66",66,557295,2823,2823,1771,20,9,51,23,4,22,11,27,9,225,"EBBC","EBBC",557295,1771,2823,1771,21,14,42,19,6,17,11,33,21,225,"Landstede Basketbal","Landsted",9.2,9.66,67,70,FALSE,TRUE,91.2,89.66,78.895,79.1289473684211,79,FALSE,70.232865497076,84.8101265822785,88.6075949367089,FALSE,-3.79746835443038,0.397260273972603,0.25,0.113924050632911,0.123287671232877,0.474576271186441,0.289473684210526,0.265822784810127,0.23728813559322,0.62043795620438,0.267639902676399,0.111922141119221,0.450980392156863,0.181818181818182,0.45
"67",67,557296,2393,2393,3138,23,16,31,16,7,27,10,23,13,200,"Matrixx Magixx","Matrixx ",557296,3138,2393,3138,18,12,48,26,4,10,7,33,14,200,"BV Aris","BV Aris",10.58,8.28,69,76,FALSE,TRUE,81.58,80.28,72.8706976744186,73.2893333333333,73,FALSE,73.080015503876,94.5205479452055,104.109589041096,FALSE,-9.58904109589041,0.456896551724138,0.232558139534884,0.178082191780822,0.275862068965517,0.551724137931034,0.233333333333333,0.191780821917808,0.206896551724138,0.452026829979586,0.393700787401575,0.154272382618839,0.516129032258065,0.259259259259259,0.695652173913043
"68",68,557296,3138,2393,3138,18,12,48,26,4,10,7,33,14,200,"BV Aris","BV Aris",557296,2393,2393,3138,23,16,31,16,7,27,10,23,13,200,"Matrixx Magixx","Matrixx ",8.28,10.58,76,69,TRUE,FALSE,80.28,81.58,73.2893333333333,72.8706976744186,73,FALSE,73.080015503876,104.109589041096,94.5205479452055,TRUE,9.58904109589041,0.551724137931034,0.233333333333333,0.191780821917808,0.206896551724138,0.456896551724138,0.232558139534884,0.178082191780822,0.275862068965517,0.724200362100181,0.150875075437538,0.124924562462281,0.541666666666667,0.4,0.666666666666667
"69",69,557297,2571,3138,2571,17,10,44,24,6,17,6,30,12,200,"Basketball Stars Weert","Basketba",557297,3138,3138,2571,20,11,39,19,5,22,10,27,13,200,"BV Aris","BV Aris",7.82,9.2,76,64,TRUE,FALSE,80.82,83.2,74.7890909090909,73.3025,74,FALSE,74.0457954545455,102.702702702703,86.4864864864865,TRUE,16.2162162162162,0.540983606557377,0.181818181818182,0.162162162162162,0.163934426229508,0.434426229508197,0.25,0.175675675675676,0.180327868852459,0.639349026445801,0.24702121476315,0.113629758791049,0.545454545454545,0.352941176470588,0.588235294117647
"70",70,557297,3138,3138,2571,20,11,39,19,5,22,10,27,13,200,"BV Aris","BV Aris",557297,2571,3138,2571,17,10,44,24,6,17,6,30,12,200,"Basketball Stars Weert","Basketba",9.2,7.82,64,76,FALSE,TRUE,83.2,80.82,73.3025,74.7890909090909,74,FALSE,74.0457954545455,86.4864864864865,102.702702702703,FALSE,-16.2162162162162,0.434426229508197,0.25,0.175675675675676,0.180327868852459,0.540983606557377,0.181818181818182,0.162162162162162,0.163934426229508,0.555555555555556,0.313390313390313,0.131054131054131,0.487179487179487,0.227272727272727,0.55
"71",71,557299,2393,8594,2393,16,10,39,16,8,22,10,22,15,200,"Matrixx Magixx","Matrixx ",557299,8594,8594,2393,17,11,49,27,2,13,14,34,17,200,"GasTerra Flames","GasTerra",7.36,7.82,66,71,FALSE,TRUE,83.36,86.82,74.3622727272727,73.0883333333333,74,FALSE,73.725303030303,89.1891891891892,95.945945945946,TRUE,-6.75675675675676,0.459016393442623,0.227272727272727,0.202702702702703,0.163934426229508,0.483870967741935,0.388888888888889,0.22972972972973,0.17741935483871,0.570509069631363,0.32182562902282,0.107665301345816,0.41025641025641,0.363636363636364,0.625
"72",72,557299,8594,8594,2393,17,11,49,27,2,13,14,34,17,200,"GasTerra Flames","GasTerra",557299,2393,8594,2393,16,10,39,16,8,22,10,22,15,200,"Matrixx Magixx","Matrixx ",7.82,7.36,71,66,TRUE,FALSE,86.82,83.36,73.0883333333333,74.3622727272727,74,FALSE,73.725303030303,95.945945945946,89.1891891891892,FALSE,6.75675675675676,0.483870967741935,0.388888888888889,0.22972972972973,0.17741935483871,0.459016393442623,0.227272727272727,0.202702702702703,0.163934426229508,0.701804640504154,0.186193067888857,0.112002291606989,0.551020408163265,0.153846153846154,0.647058823529412
"73",73,557300,2823,3107,2823,22,17,42,21,7,17,10,20,15,200,"EBBC","EBBC",557300,3107,3107,2823,16,14,46,22,8,16,11,21,15,200,"BS Leiden","BS Leide",10.12,7.36,80,82,FALSE,TRUE,84.12,84.36,73.42,72.2103225806452,73,FALSE,72.8151612903226,109.58904109589,112.328767123288,TRUE,-2.73972602739727,0.533898305084746,0.32258064516129,0.205479452054795,0.288135593220339,0.548387096774194,0.354838709677419,0.205479452054795,0.225806451612903,0.607638888888889,0.245949074074074,0.146412037037037,0.5,0.411764705882353,0.772727272727273
"74",74,557300,3107,3107,2823,16,14,46,22,8,16,11,21,15,200,"BS Leiden","BS Leide",557300,2823,3107,2823,22,17,42,21,7,17,10,20,15,200,"EBBC","EBBC",7.36,10.12,82,80,TRUE,FALSE,84.36,84.12,72.2103225806452,73.42,73,FALSE,72.8151612903226,112.328767123288,109.58904109589,FALSE,2.73972602739727,0.548387096774194,0.354838709677419,0.205479452054795,0.225806451612903,0.533898305084746,0.32258064516129,0.205479452054795,0.288135593220339,0.66320645905421,0.230680507497116,0.106113033448674,0.478260869565217,0.5,0.875
"75",75,557301,1771,3103,1771,16,11,51,34,9,21,16,31,10,200,"Landstede Basketbal","Landsted",557301,3103,3103,1771,24,19,40,16,3,17,10,15,16,200,"Rotterdam Basketbal","Rotterda",7.36,11.04,106,60,TRUE,FALSE,89.36,84.04,73.3445161290323,74.1229268292683,74,FALSE,73.7337214791503,143.243243243243,81.0810810810811,TRUE,62.1621621621622,0.659722222222222,0.516129032258065,0.135135135135135,0.152777777777778,0.359649122807018,0.24390243902439,0.216216216216216,0.333333333333333,0.642641129032258,0.264616935483871,0.092741935483871,0.666666666666667,0.428571428571429,0.6875
"76",76,557301,3103,3103,1771,24,19,40,16,3,17,10,15,16,200,"Rotterdam Basketbal","Rotterda",557301,1771,3103,1771,16,11,51,34,9,21,16,31,10,200,"Landstede Basketbal","Landsted",11.04,7.36,60,106,FALSE,TRUE,84.04,89.36,74.1229268292683,73.3445161290323,74,FALSE,73.7337214791503,81.0810810810811,143.243243243243,FALSE,-62.1621621621622,0.359649122807018,0.24390243902439,0.216216216216216,0.333333333333333,0.659722222222222,0.516129032258065,0.135135135135135,0.152777777777778,0.587889476778366,0.249853027630805,0.162257495590829,0.4,0.176470588235294,0.791666666666667
"77",77,557303,2823,2823,3138,14,10,42,25,6,20,9,21,17,225,"EBBC","EBBC",557303,3138,2823,3138,19,15,40,22,6,16,9,23,20,225,"BV Aris","BV Aris",6.44,8.74,78,77,TRUE,FALSE,85.44,84.74,76.1109375,75.752,76,FALSE,67.4946388888889,102.631578947368,101.315789473684,FALSE,1.31578947368422,0.548387096774194,0.28125,0.223684210526316,0.161290322580645,0.553571428571429,0.3,0.263157894736842,0.267857142857143,0.613676212741087,0.292226767971946,0.0940970192869667,0.595238095238095,0.3,0.714285714285714
"78",78,557303,3138,2823,3138,19,15,40,22,6,16,9,23,20,225,"BV Aris","BV Aris",557303,2823,2823,3138,14,10,42,25,6,20,9,21,17,225,"EBBC","EBBC",8.74,6.44,77,78,FALSE,TRUE,84.74,85.44,75.752,76.1109375,76,FALSE,67.4946388888889,101.315789473684,102.631578947368,TRUE,-1.31578947368422,0.553571428571429,0.3,0.263157894736842,0.267857142857143,0.548387096774194,0.28125,0.223684210526316,0.161290322580645,0.617856039542787,0.247142415817115,0.135001544640099,0.55,0.375,0.789473684210526
"79",79,557304,2571,2571,8594,34,23,31,15,5,12,6,33,27,200,"Basketball Stars Weert","Basketba",557304,8594,2571,8594,34,15,54,27,8,22,21,25,10,200,"GasTerra Flames","GasTerra",15.64,15.64,68,93,FALSE,TRUE,85.64,101.64,80.8767741935484,84.5794444444444,83,FALSE,82.7281093189964,81.9277108433735,112.048192771084,FALSE,-30.1204819277108,0.523255813953488,0.193548387096774,0.325301204819277,0.534883720930233,0.513157894736842,0.388888888888889,0.120481927710843,0.197368421052632,0.528649386084584,0.204638472032742,0.266712141882674,0.483870967741935,0.416666666666667,0.676470588235294
"80",80,557304,8594,2571,8594,34,15,54,27,8,22,21,25,10,200,"GasTerra Flames","GasTerra",557304,2571,2571,8594,34,23,31,15,5,12,6,33,27,200,"Basketball Stars Weert","Basketba",15.64,15.64,93,68,TRUE,FALSE,101.64,85.64,84.5794444444444,80.8767741935484,83,FALSE,82.7281093189964,112.048192771084,81.9277108433735,TRUE,30.1204819277108,0.513157894736842,0.388888888888889,0.120481927710843,0.197368421052632,0.523255813953488,0.193548387096774,0.325301204819277,0.534883720930233,0.589262330859887,0.240069838498472,0.170667830641641,0.5,0.363636363636364,0.441176470588235
"81",81,557305,1771,3107,1771,28,22,47,19,4,11,13,34,13,200,"Landstede Basketbal","Landsted",557305,3107,3107,1771,22,12,34,13,10,23,7,27,15,200,"BS Leiden","BS Leide",12.88,10.12,72,68,TRUE,FALSE,83.88,82.12,71.70875,75.9087804878049,74,TRUE,73.8087652439024,97.2972972972973,91.8918918918919,TRUE,5.4054054054054,0.431034482758621,0.325,0.175675675675676,0.379310344827586,0.491228070175439,0.170731707317073,0.202702702702703,0.210526315789474,0.663092550790068,0.155191873589165,0.181715575620768,0.404255319148936,0.363636363636364,0.785714285714286
"82",82,557305,3107,3107,1771,22,12,34,13,10,23,7,27,15,200,"BS Leiden","BS Leide",557305,1771,3107,1771,28,22,47,19,4,11,13,34,13,200,"Landstede Basketbal","Landsted",10.12,12.88,68,72,FALSE,TRUE,82.12,83.88,75.9087804878049,71.70875,74,TRUE,73.8087652439024,91.8918918918919,97.2972972972973,FALSE,-5.4054054054054,0.491228070175439,0.170731707317073,0.202702702702703,0.210526315789474,0.431034482758621,0.325,0.175675675675676,0.379310344827586,0.506555423122765,0.342669845053635,0.1507747318236,0.382352941176471,0.434782608695652,0.545454545454545
"83",83,557307,2393,2393,3103,22,16,41,24,7,22,13,27,11,200,"Matrixx Magixx","Matrixx ",557307,3103,2393,3103,13,9,43,19,11,23,10,27,7,200,"Rotterdam Basketbal","Rotterda",10.12,5.98,85,80,TRUE,FALSE,84.12,78.98,72.992,68.5691891891892,71,TRUE,70.7805945945946,119.718309859155,112.676056338028,FALSE,7.04225352112675,0.547619047619048,0.325,0.154929577464789,0.253968253968254,0.537878787878788,0.27027027027027,0.0985915492957746,0.136363636363636,0.560722100656455,0.300875273522976,0.138402625820569,0.585365853658537,0.318181818181818,0.727272727272727
"84",84,557307,3103,2393,3103,13,9,43,19,11,23,10,27,7,200,"Rotterdam Basketbal","Rotterda",557307,2393,2393,3103,22,16,41,24,7,22,13,27,11,200,"Matrixx Magixx","Matrixx ",5.98,10.12,80,85,FALSE,TRUE,78.98,84.12,68.5691891891892,72.992,71,TRUE,70.7805945945946,112.676056338028,119.718309859155,TRUE,-7.04225352112675,0.537878787878788,0.27027027027027,0.0985915492957746,0.136363636363636,0.547619047619048,0.325,0.154929577464789,0.253968253968254,0.597388163378716,0.319533203667685,0.0830786329535982,0.441860465116279,0.478260869565217,0.692307692307692
"85",85,557308,2823,8594,2823,29,24,40,18,8,22,8,26,9,200,"EBBC","EBBC",557308,8594,8594,2823,19,14,39,21,7,20,8,31,15,200,"GasTerra Flames","GasTerra",13.34,8.74,84,77,TRUE,FALSE,84.34,82.74,76.4384615384615,74.9352941176471,76,FALSE,75.6868778280543,110.526315789474,101.315789473684,TRUE,9.21052631578948,0.483870967741935,0.205128205128205,0.118421052631579,0.387096774193548,0.533898305084746,0.235294117647059,0.197368421052632,0.23728813559322,0.530926466684364,0.2920095566764,0.177063976639235,0.45,0.363636363636364,0.827586206896552
"86",86,557308,8594,8594,2823,19,14,39,21,7,20,8,31,15,200,"GasTerra Flames","GasTerra",557308,2823,8594,2823,29,24,40,18,8,22,8,26,9,200,"EBBC","EBBC",8.74,13.34,77,84,FALSE,TRUE,82.74,84.34,74.9352941176471,76.4384615384615,76,FALSE,75.6868778280543,101.315789473684,110.526315789474,FALSE,-9.21052631578948,0.533898305084746,0.235294117647059,0.197368421052632,0.23728813559322,0.483870967741935,0.205128205128205,0.118421052631579,0.387096774193548,0.575730735163862,0.295246530853263,0.129022733982876,0.538461538461538,0.35,0.736842105263158
"87",87,557309,2393,2571,2393,13,9,40,23,8,22,6,36,15,200,"Matrixx Magixx","Matrixx ",557309,2571,2571,2393,20,15,51,18,4,19,13,25,9,200,"Basketball Stars Weert","Basketba",5.98,9.2,79,63,TRUE,FALSE,82.98,88.2,76.56,74.5738775510204,76,FALSE,75.5669387755102,103.947368421053,82.8947368421053,TRUE,21.0526315789474,0.564516129032258,0.193548387096774,0.197368421052632,0.145161290322581,0.342857142857143,0.26530612244898,0.118421052631579,0.214285714285714,0.588408355398647,0.323624595469256,0.0879670491320977,0.575,0.363636363636364,0.692307692307692
"88",88,557309,2571,2571,2393,20,15,51,18,4,19,13,25,9,200,"Basketball Stars Weert","Basketba",557309,2393,2571,2393,13,9,40,23,8,22,6,36,15,200,"Matrixx Magixx","Matrixx ",9.2,5.98,63,79,FALSE,TRUE,88.2,82.98,74.5738775510204,76.56,76,FALSE,75.5669387755102,82.8947368421053,103.947368421053,FALSE,-21.0526315789474,0.342857142857143,0.26530612244898,0.118421052631579,0.214285714285714,0.564516129032258,0.193548387096774,0.197368421052632,0.145161290322581,0.643939393939394,0.23989898989899,0.116161616161616,0.352941176470588,0.210526315789474,0.75
"89",89,557311,1771,1771,3138,28,19,37,17,4,14,11,24,19,200,"Landstede Basketbal","Landsted",557311,3138,1771,3138,20,13,48,23,5,12,12,29,24,200,"BV Aris","BV Aris",12.88,9.2,65,74,FALSE,TRUE,82.88,93.2,74.0525,81.7866666666667,78,TRUE,77.9195833333333,83.3333333333333,94.8717948717949,FALSE,-11.5384615384615,0.450980392156863,0.275,0.243589743589744,0.372549019607843,0.508333333333333,0.333333333333333,0.307692307692308,0.216666666666667,0.579211020663745,0.219160926737633,0.201628052598622,0.459459459459459,0.285714285714286,0.678571428571429
"90",90,557311,3138,1771,3138,20,13,48,23,5,12,12,29,24,200,"BV Aris","BV Aris",557311,1771,1771,3138,28,19,37,17,4,14,11,24,19,200,"Landstede Basketbal","Landsted",9.2,12.88,74,65,TRUE,FALSE,93.2,82.88,81.7866666666667,74.0525,78,TRUE,77.9195833333333,94.8717948717949,83.3333333333333,TRUE,11.5384615384615,0.508333333333333,0.333333333333333,0.307692307692308,0.216666666666667,0.450980392156863,0.275,0.243589743589744,0.372549019607843,0.69364161849711,0.173410404624277,0.132947976878613,0.479166666666667,0.416666666666667,0.65
"91",91,557312,3103,3103,3107,8,7,32,19,2,15,2,19,16,200,"Rotterdam Basketbal","Rotterda",557312,3107,3103,3107,28,21,43,23,3,16,13,26,13,200,"BS Leiden","BS Leide",3.68,12.88,51,76,FALSE,TRUE,66.68,84.88,64.6928571428572,70.5353125,68,TRUE,67.6140848214286,75,111.764705882353,FALSE,-36.7647058823529,0.468085106382979,0.0714285714285714,0.235294117647059,0.148936170212766,0.466101694915254,0.40625,0.191176470588235,0.355932203389831,0.631412786108919,0.295974743488556,0.0726124704025257,0.59375,0.133333333333333,0.875
