"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"45",45,768548,3103,11480,3103,16,10,41,23,8,24,9,29,14,200,"Rotterdam Basketbal","Rotterda",768548,11480,11480,3103,19,14,45,27,7,24,10,30,9,200,"Dukes Unlimited","Dukes Un",7.36,8.74,80,89,FALSE,TRUE,86.36,86.74,77.9646153846154,77.1374358974359,78,FALSE,77.5510256410256,102.564102564103,114.102564102564,-11.5384615384615,TRUE,0.538461538461538,0.230769230769231,0.179487179487179,0.153846153846154,0.543478260869565,0.256410256410256,0.115384615384615,0.202898550724638,0.56661138750691,0.33167495854063,0.10171365395246,0.560975609756098,0.333333333333333,0.625
"46",46,768548,11480,11480,3103,19,14,45,27,7,24,10,30,9,200,"Dukes Unlimited","Dukes Un",768548,3103,11480,3103,16,10,41,23,8,24,9,29,14,200,"Rotterdam Basketbal","Rotterda",8.74,7.36,89,80,TRUE,FALSE,86.74,86.36,77.1374358974359,77.9646153846154,78,FALSE,77.5510256410256,114.102564102564,102.564102564103,11.5384615384615,FALSE,0.543478260869565,0.256410256410256,0.115384615384615,0.202898550724638,0.538461538461538,0.230769230769231,0.179487179487179,0.153846153846154,0.578852585541549,0.308721378955493,0.112426035502959,0.6,0.291666666666667,0.736842105263158
"47",47,768553,1771,1771,11480,24,17,41,14,8,18,7,23,10,200,"Landstede Basketbal","Landsted",768553,11480,1771,11480,3,3,44,22,7,25,12,33,11,200,"Dukes Unlimited","Dukes Un",11.04,1.38,69,68,TRUE,FALSE,80.04,81.38,73.11175,66.7057142857143,70,TRUE,69.9087321428571,98.5714285714286,97.1428571428571,1.42857142857143,FALSE,0.440677966101695,0.175,0.142857142857143,0.288135593220339,0.471014492753623,0.342857142857143,0.157142857142857,0.0434782608695652,0.585379782981154,0.256996002284409,0.157624214734437,0.341463414634146,0.444444444444444,0.708333333333333
"48",48,768553,11480,1771,11480,3,3,44,22,7,25,12,33,11,200,"Dukes Unlimited","Dukes Un",768553,1771,1771,11480,24,17,41,14,8,18,7,23,10,200,"Landstede Basketbal","Landsted",1.38,11.04,68,69,FALSE,TRUE,81.38,80.04,66.7057142857143,73.11175,70,TRUE,69.9087321428571,97.1428571428571,98.5714285714286,-1.42857142857143,TRUE,0.471014492753623,0.342857142857143,0.157142857142857,0.0434782608695652,0.440677966101695,0.175,0.142857142857143,0.288135593220339,0.625177607274794,0.355214549587951,0.0196078431372549,0.5,0.28,1
"49",49,768555,3808,11480,3808,21,17,44,25,5,17,8,22,16,200,"BV Leeuwarden","BV Leeuw",768555,11480,11480,3808,22,18,40,21,10,27,14,25,17,200,"Dukes Unlimited","Dukes Un",9.66,10.12,82,90,FALSE,TRUE,86.66,94.12,78.6187878787879,79.14,79,FALSE,78.8793939393939,103.79746835443,113.924050632911,-10.126582278481,TRUE,0.532786885245902,0.242424242424242,0.20253164556962,0.278688524590164,0.537313432835821,0.388888888888889,0.215189873417722,0.26865671641791,0.622700254741013,0.240588734786301,0.136711010472686,0.568181818181818,0.294117647058824,0.80952380952381
"50",50,768555,11480,11480,3808,22,18,40,21,10,27,14,25,17,200,"Dukes Unlimited","Dukes Un",768555,3808,11480,3808,21,17,44,25,5,17,8,22,16,200,"BV Leeuwarden","BV Leeuw",10.12,9.66,90,82,TRUE,FALSE,94.12,86.66,79.14,78.6187878787879,79,FALSE,78.8793939393939,113.924050632911,103.79746835443,10.126582278481,FALSE,0.537313432835821,0.388888888888889,0.215189873417722,0.26865671641791,0.532786885245902,0.242424242424242,0.20253164556962,0.278688524590164,0.518672199170124,0.350103734439834,0.131224066390041,0.525,0.37037037037037,0.818181818181818
"51",51,768560,8594,11480,8594,24,18,33,16,7,32,19,37,22,200,"Donar Groningen","Donar Gr",768560,11480,11480,8594,17,11,52,21,9,21,8,28,10,200,"Dukes Unlimited","Dukes Un",11.04,7.82,71,80,FALSE,TRUE,98.04,90.82,79.8727659574468,82.6404444444444,81,FALSE,81.2566052009456,87.6543209876543,98.7654320987654,-11.1111111111111,TRUE,0.407692307692308,0.404255319148936,0.271604938271605,0.276923076923077,0.472602739726027,0.177777777777778,0.123456790123457,0.150684931506849,0.433982114676486,0.420831141504471,0.145186743819043,0.484848484848485,0.21875,0.75
"52",52,768560,11480,11480,8594,17,11,52,21,9,21,8,28,10,200,"Dukes Unlimited","Dukes Un",768560,8594,11480,8594,24,18,33,16,7,32,19,37,22,200,"Donar Groningen","Donar Gr",7.82,11.04,80,71,TRUE,FALSE,90.82,98.04,82.6404444444444,79.8727659574468,81,FALSE,81.2566052009456,98.7654320987654,87.6543209876543,11.1111111111111,FALSE,0.472602739726027,0.177777777777778,0.123456790123457,0.150684931506849,0.407692307692308,0.404255319148936,0.271604938271605,0.276923076923077,0.643405097748082,0.259836674090572,0.0967582281613462,0.403846153846154,0.428571428571429,0.647058823529412
"53",53,768561,3107,3107,11480,19,10,39,25,6,22,9,21,13,200,"BS Leiden","BS Leide",768561,11480,3107,11480,7,6,39,25,10,22,7,25,16,200,"Dukes Unlimited","Dukes Un",8.74,3.22,78,86,FALSE,TRUE,82.74,80.22,74.2429411764706,73.265,74,FALSE,73.7539705882353,105.405405405405,116.216216216216,-10.8108108108108,FALSE,0.557377049180328,0.264705882352941,0.175675675675676,0.163934426229508,0.655737704918033,0.25,0.216216216216216,0.0983606557377049,0.559219959850875,0.315457413249211,0.125322626899914,0.641025641025641,0.272727272727273,0.526315789473684
"54",54,768561,11480,3107,11480,7,6,39,25,10,22,7,25,16,200,"Dukes Unlimited","Dukes Un",768561,3107,3107,11480,19,10,39,25,6,22,9,21,13,200,"BS Leiden","BS Leide",3.22,8.74,86,78,TRUE,FALSE,80.22,82.74,73.265,74.2429411764706,74,FALSE,73.7539705882353,116.216216216216,105.405405405405,10.8108108108108,TRUE,0.655737704918033,0.25,0.216216216216216,0.0983606557377049,0.557377049180328,0.264705882352941,0.175675675675676,0.163934426229508,0.607287449392713,0.342572407349735,0.0501401432575522,0.641025641025641,0.454545454545455,0.857142857142857
"55",55,768562,10757,11480,10757,27,22,39,18,8,24,12,28,18,200,"BC APOLLO Amsterdam","BC APOLL",768562,11480,11480,10757,24,15,44,24,10,22,9,28,11,200,"Dukes Unlimited","Dukes Un",12.42,11.04,82,93,FALSE,TRUE,93.42,88.04,81.543,79.7113513513513,81,FALSE,80.6271756756757,101.234567901235,114.814814814815,-13.5802469135802,TRUE,0.476190476190476,0.3,0.222222222222222,0.349206349206349,0.590909090909091,0.243243243243243,0.135802469135802,0.227272727272727,0.517104216388226,0.318217979315831,0.164677804295943,0.461538461538462,0.333333333333333,0.814814814814815
"56",56,768562,11480,11480,10757,24,15,44,24,10,22,9,28,11,200,"Dukes Unlimited","Dukes Un",768562,10757,11480,10757,27,22,39,18,8,24,12,28,18,200,"BC APOLLO Amsterdam","BC APOLL",11.04,12.42,93,82,TRUE,FALSE,88.04,93.42,79.7113513513513,81.543,81,FALSE,80.6271756756757,114.814814814815,101.234567901235,13.5802469135802,FALSE,0.590909090909091,0.243243243243243,0.135802469135802,0.227272727272727,0.476190476190476,0.3,0.222222222222222,0.349206349206349,0.571131879543094,0.285565939771547,0.143302180685358,0.545454545454545,0.454545454545455,0.625
"57",57,768565,11480,11993,11480,18,12,41,28,8,18,12,35,23,200,"Dukes Unlimited","Dukes Un",768565,11993,11993,11480,17,12,43,18,9,25,12,16,16,200,"Basketbal Academie Limburg","Basketba",8.28,7.82,92,75,TRUE,FALSE,90.28,91.82,79.7328571428571,80.6191489361702,80,FALSE,80.1760030395137,115,93.75,21.25,TRUE,0.677966101694915,0.428571428571429,0.2875,0.203389830508475,0.463235294117647,0.25531914893617,0.2,0.176470588235294,0.609393579072533,0.267538644470868,0.123067776456599,0.682926829268293,0.444444444444444,0.666666666666667
"58",58,768565,11993,11993,11480,17,12,43,18,9,25,12,16,16,200,"Basketbal Academie Limburg","Basketba",768565,11480,11993,11480,18,12,41,28,8,18,12,35,23,200,"Dukes Unlimited","Dukes Un",7.82,8.28,75,92,FALSE,TRUE,91.82,90.28,80.6191489361702,79.7328571428571,80,FALSE,80.1760030395137,93.75,115,-21.25,FALSE,0.463235294117647,0.25531914893617,0.2,0.176470588235294,0.677966101694915,0.428571428571429,0.2875,0.203389830508475,0.56713268266948,0.329728303877605,0.103139013452915,0.418604651162791,0.36,0.705882352941177
"59",59,768568,3520,11480,3520,16,12,45,23,5,13,3,24,12,200,"BV Noordkop","BV Noord",768568,11480,11480,3520,13,8,41,21,9,23,9,27,11,200,"Dukes Unlimited","Dukes Un",7.36,5.98,73,77,FALSE,TRUE,77.36,80.98,74.15,71.0581818181818,73,FALSE,72.6040909090909,100,105.479452054795,-5.47945205479452,TRUE,0.525862068965517,0.1,0.164383561643836,0.206896551724138,0.5390625,0.272727272727273,0.150684931506849,0.125,0.688494492044064,0.198898408812729,0.112607099143207,0.511111111111111,0.384615384615385,0.75
"60",60,768568,11480,11480,3520,13,8,41,21,9,23,9,27,11,200,"Dukes Unlimited","Dukes Un",768568,3520,11480,3520,16,12,45,23,5,13,3,24,12,200,"BV Noordkop","BV Noord",5.98,7.36,77,73,TRUE,FALSE,80.98,77.36,71.0581818181818,74.15,73,FALSE,72.6040909090909,105.479452054795,100,5.47945205479452,FALSE,0.5390625,0.272727272727273,0.150684931506849,0.125,0.525862068965517,0.1,0.164383561643836,0.206896551724138,0.585881680480137,0.328665332952272,0.0854529865675907,0.51219512195122,0.391304347826087,0.615384615384615
"61",61,768570,3103,3103,11480,26,20,48,21,8,20,11,21,19,200,"Rotterdam Basketbal","Rotterda",768570,11480,3103,11480,20,18,40,27,14,26,5,27,12,200,"Dukes Unlimited","Dukes Un",11.96,9.2,86,114,FALSE,TRUE,98.96,87.2,86.8802631578947,82.0557692307692,84,TRUE,84.468016194332,102.380952380952,135.714285714286,-33.3333333333333,FALSE,0.485294117647059,0.289473684210526,0.226190476190476,0.294117647058824,0.727272727272727,0.192307692307692,0.142857142857143,0.272727272727273,0.600300150075037,0.250125062531266,0.149574787393697,0.4375,0.4,0.769230769230769
"62",62,768570,11480,3103,11480,20,18,40,27,14,26,5,27,12,200,"Dukes Unlimited","Dukes Un",768570,3103,3103,11480,26,20,48,21,8,20,11,21,19,200,"Rotterdam Basketbal","Rotterda",9.2,11.96,114,86,TRUE,FALSE,87.2,98.96,82.0557692307692,86.8802631578947,84,TRUE,84.468016194332,135.714285714286,102.380952380952,33.3333333333333,TRUE,0.727272727272727,0.192307692307692,0.142857142857143,0.272727272727273,0.485294117647059,0.289473684210526,0.226190476190476,0.294117647058824,0.531914893617021,0.345744680851064,0.122340425531915,0.675,0.538461538461538,0.9
"63",63,768575,1771,11480,1771,35,29,49,18,7,17,16,36,13,200,"Landstede Basketbal","Landsted",768575,11480,11480,1771,14,12,52,21,8,21,7,25,8,200,"Dukes Unlimited","Dukes Un",16.1,6.44,86,78,TRUE,FALSE,95.1,87.44,77.98,79.7758139534884,79,FALSE,78.8779069767442,108.860759493671,98.7341772151899,10.126582278481,TRUE,0.431818181818182,0.390243902439024,0.164556962025316,0.439393939393939,0.452054794520548,0.162790697674419,0.10126582278481,0.164383561643836,0.596833130328867,0.207064555420219,0.196102314250914,0.36734693877551,0.411764705882353,0.828571428571429
"64",64,768575,11480,11480,1771,14,12,52,21,8,21,7,25,8,200,"Dukes Unlimited","Dukes Un",768575,1771,11480,1771,35,29,49,18,7,17,16,36,13,200,"Landstede Basketbal","Landsted",6.44,16.1,78,86,FALSE,TRUE,87.44,95.1,79.7758139534884,77.98,79,FALSE,78.8779069767442,98.7341772151899,108.860759493671,-10.126582278481,FALSE,0.452054794520548,0.162790697674419,0.10126582278481,0.164383561643836,0.431818181818182,0.390243902439024,0.164556962025316,0.439393939393939,0.654582074521652,0.264350453172205,0.081067472306143,0.403846153846154,0.380952380952381,0.857142857142857
"65",65,770788,3107,8594,3107,12,9,37,18,10,37,22,24,11,200,"BS Leiden","BS Leide",770788,8594,8594,3107,10,7,29,19,6,29,8,30,17,200,"Donar Groningen","Donar Gr",5.52,4.6,75,63,TRUE,FALSE,90.52,79.6,69.6961538461538,70.7725,70,FALSE,70.2343269230769,107.142857142857,90,17.1428571428571,TRUE,0.445945945945946,0.423076923076923,0.157142857142857,0.121621621621622,0.482758620689655,0.25,0.242857142857143,0.120689655172414,0.465291750503018,0.465291750503018,0.0694164989939638,0.486486486486487,0.27027027027027,0.75
"66",66,770788,8594,8594,3107,10,7,29,19,6,29,8,30,17,200,"Donar Groningen","Donar Gr",770788,3107,8594,3107,12,9,37,18,10,37,22,24,11,200,"BS Leiden","BS Leide",4.6,5.52,63,75,FALSE,TRUE,79.6,90.52,70.7725,69.6961538461538,70,FALSE,70.2343269230769,90,107.142857142857,-17.1428571428571,FALSE,0.482758620689655,0.25,0.242857142857143,0.120689655172414,0.445945945945946,0.423076923076923,0.157142857142857,0.121621621621622,0.463258785942492,0.463258785942492,0.073482428115016,0.655172413793103,0.206896551724138,0.7
"67",67,770789,3103,10757,3103,15,12,59,22,8,26,26,32,8,200,"Rotterdam Basketbal","Rotterda",770789,10757,10757,3103,21,16,28,15,12,35,6,30,11,200,"BC APOLLO Amsterdam","BC APOLL",6.9,9.66,80,82,FALSE,TRUE,99.9,83.66,72.5767857142857,77.5778947368421,75,TRUE,75.0773402255639,106.666666666667,109.333333333333,-2.66666666666666,TRUE,0.4,0.464285714285714,0.106666666666667,0.141176470588235,0.523809523809524,0.157894736842105,0.146666666666667,0.253968253968254,0.642002176278564,0.282916213275299,0.0750816104461371,0.372881355932203,0.307692307692308,0.8
"68",68,770789,10757,10757,3103,21,16,28,15,12,35,6,30,11,200,"BC APOLLO Amsterdam","BC APOLL",770789,3103,10757,3103,15,12,59,22,8,26,26,32,8,200,"Rotterdam Basketbal","Rotterda",9.66,6.9,82,80,TRUE,FALSE,83.66,99.9,77.5778947368421,72.5767857142857,75,TRUE,75.0773402255639,109.333333333333,106.666666666667,2.66666666666666,FALSE,0.523809523809524,0.157894736842105,0.146666666666667,0.253968253968254,0.4,0.464285714285714,0.106666666666667,0.141176470588235,0.385356454720617,0.481695568400771,0.132947976878613,0.535714285714286,0.342857142857143,0.761904761904762
"69",69,770790,3808,3808,11993,19,15,39,24,11,20,10,27,12,200,"BV Leeuwarden","BV Leeuw",770790,11993,3808,11993,24,18,46,25,4,17,7,13,9,200,"Basketbal Academie Limburg","Basketba",8.74,11.04,96,80,TRUE,FALSE,79.74,83.04,68.5747826086957,75.55,72,TRUE,72.0623913043478,133.333333333333,111.111111111111,22.2222222222222,FALSE,0.686440677966102,0.434782608695652,0.166666666666667,0.254237288135593,0.492063492063492,0.205882352941176,0.125,0.285714285714286,0.575730735163862,0.295246530853263,0.129022733982876,0.615384615384615,0.55,0.789473684210526
"70",70,770790,11993,3808,11993,24,18,46,25,4,17,7,13,9,200,"Basketbal Academie Limburg","Basketba",770790,3808,3808,11993,19,15,39,24,11,20,10,27,12,200,"BV Leeuwarden","BV Leeuw",11.04,8.74,80,96,FALSE,TRUE,83.04,79.74,75.55,68.5747826086957,72,TRUE,72.0623913043478,111.111111111111,133.333333333333,-22.2222222222222,TRUE,0.492063492063492,0.205882352941176,0.125,0.285714285714286,0.686440677966102,0.434782608695652,0.166666666666667,0.254237288135593,0.621285791464073,0.229605618584549,0.149108589951378,0.543478260869565,0.235294117647059,0.75
"71",71,770791,1771,3520,1771,16,11,45,26,8,21,10,44,12,200,"Landstede Basketbal","Landsted",770791,3520,3520,1771,12,11,44,15,2,18,5,23,13,200,"BV Noordkop","BV Noord",7.36,5.52,87,47,TRUE,FALSE,85.36,80.52,74.9842424242424,75.6067346938775,75,FALSE,75.29548855906,116,62.6666666666667,53.3333333333333,TRUE,0.575757575757576,0.303030303030303,0.16,0.166666666666667,0.290322580645161,0.102040816326531,0.173333333333333,0.17741935483871,0.613413304252999,0.286259541984733,0.100327153762268,0.577777777777778,0.380952380952381,0.6875
"72",72,770791,3520,3520,1771,12,11,44,15,2,18,5,23,13,200,"BV Noordkop","BV Noord",770791,1771,3520,1771,16,11,45,26,8,21,10,44,12,200,"Landstede Basketbal","Landsted",5.52,7.36,47,87,FALSE,TRUE,80.52,85.36,75.6067346938775,74.9842424242424,75,FALSE,75.29548855906,62.6666666666667,116,-53.3333333333333,FALSE,0.290322580645161,0.102040816326531,0.173333333333333,0.17741935483871,0.575757575757576,0.303030303030303,0.16,0.166666666666667,0.651658767772512,0.266587677725118,0.0817535545023697,0.340909090909091,0.111111111111111,0.916666666666667
"73",73,770792,3520,3808,3520,17,14,47,24,4,16,14,32,13,200,"BV Noordkop","BV Noord",770792,3808,3808,3520,18,13,38,16,11,25,6,18,7,200,"BV Leeuwarden","BV Leeuw",7.82,8.28,74,78,FALSE,TRUE,83.82,78.28,67.435625,72.1978947368421,70,TRUE,69.816759868421,105.714285714286,111.428571428571,-5.71428571428572,TRUE,0.476190476190476,0.4375,0.185714285714286,0.222222222222222,0.515873015873016,0.157894736842105,0.1,0.206349206349206,0.663654334933635,0.225924879977408,0.110420785088958,0.51063829787234,0.25,0.823529411764706
"74",74,770792,3808,3808,3520,18,13,38,16,11,25,6,18,7,200,"BV Leeuwarden","BV Leeuw",770792,3520,3808,3520,17,14,47,24,4,16,14,32,13,200,"BV Noordkop","BV Noord",8.28,7.82,78,74,TRUE,FALSE,78.28,83.82,72.1978947368421,67.435625,70,TRUE,69.816759868421,111.428571428571,105.714285714286,5.71428571428572,FALSE,0.515873015873016,0.157894736842105,0.1,0.206349206349206,0.476190476190476,0.4375,0.185714285714286,0.222222222222222,0.5331088664422,0.350729517396184,0.116161616161616,0.421052631578947,0.44,0.722222222222222
"75",75,770793,8594,10757,8594,20,17,44,22,9,28,22,33,8,200,"Donar Groningen","Donar Gr",770793,10757,10757,8594,8,3,37,17,6,24,8,22,15,200,"BC APOLLO Amsterdam","BC APOLL",9.2,3.68,88,55,TRUE,FALSE,89.2,79.68,67.265,71.7463414634146,70,TRUE,69.5056707317073,125.714285714286,78.5714285714286,47.1428571428571,TRUE,0.493055555555556,0.5,0.114285714285714,0.236111111111111,0.426229508196721,0.195121951219512,0.214285714285714,0.0491803278688525,0.541871921182266,0.344827586206897,0.113300492610837,0.5,0.321428571428571,0.85
"76",76,770793,10757,10757,8594,8,3,37,17,6,24,8,22,15,200,"BC APOLLO Amsterdam","BC APOLL",770793,8594,10757,8594,20,17,44,22,9,28,22,33,8,200,"Donar Groningen","Donar Gr",3.68,9.2,55,88,FALSE,TRUE,79.68,89.2,71.7463414634146,67.265,70,TRUE,69.5056707317073,78.5714285714286,125.714285714286,-47.1428571428571,FALSE,0.426229508196721,0.195121951219512,0.214285714285714,0.0491803278688525,0.493055555555556,0.5,0.114285714285714,0.236111111111111,0.572047000618429,0.371057513914657,0.056895485466914,0.459459459459459,0.25,0.375
"77",77,770794,1771,3103,1771,7,6,43,26,9,26,19,29,8,200,"Landstede Basketbal","Landsted",770794,3103,3103,1771,7,3,32,16,10,25,3,19,17,200,"Rotterdam Basketbal","Rotterda",3.22,3.22,85,65,TRUE,FALSE,80.22,77.22,62.03,74.1103125,68,TRUE,68.07015625,125,95.5882352941177,29.4117647058823,TRUE,0.572463768115942,0.5,0.117647058823529,0.0869565217391304,0.543859649122807,0.09375,0.25,0.0526315789473684,0.595402935474938,0.360011077263916,0.0445859872611465,0.604651162790698,0.346153846153846,0.857142857142857
"78",78,770794,3103,3103,1771,7,3,32,16,10,25,3,19,17,200,"Rotterdam Basketbal","Rotterda",770794,1771,3103,1771,7,6,43,26,9,26,19,29,8,200,"Landstede Basketbal","Landsted",3.22,3.22,65,85,FALSE,TRUE,77.22,80.22,74.1103125,62.03,68,TRUE,68.07015625,95.5882352941177,125,-29.4117647058823,FALSE,0.543859649122807,0.09375,0.25,0.0526315789473684,0.572463768115942,0.5,0.117647058823529,0.0869565217391304,0.53138492195284,0.415144470275656,0.0534706077715045,0.5,0.4,0.428571428571429
"79",79,770795,3107,11993,3107,13,11,52,30,10,26,20,22,15,200,"BS Leiden","BS Leide",770795,11993,11993,3107,24,18,47,24,4,12,12,20,21,200,"Basketbal Academie Limburg","Basketba",5.98,11.04,101,78,TRUE,FALSE,98.98,91.04,78.65,79.3329411764706,79,FALSE,78.9914705882353,127.848101265823,98.7341772151899,29.1139240506329,TRUE,0.576923076923077,0.5,0.189873417721519,0.141025641025641,0.508474576271186,0.352941176470588,0.265822784810127,0.305084745762712,0.619195046439628,0.309597523219814,0.0712074303405573,0.576923076923077,0.384615384615385,0.846153846153846
"80",80,770795,11993,11993,3107,24,18,47,24,4,12,12,20,21,200,"Basketbal Academie Limburg","Basketba",770795,3107,11993,3107,13,11,52,30,10,26,20,22,15,200,"BS Leiden","BS Leide",11.04,5.98,78,101,FALSE,TRUE,91.04,98.98,79.3329411764706,78.65,79,FALSE,78.9914705882353,98.7341772151899,127.848101265823,-29.1139240506329,FALSE,0.508474576271186,0.352941176470588,0.265822784810127,0.305084745762712,0.576923076923077,0.5,0.189873417721519,0.141025641025641,0.671045117075956,0.171330668189606,0.157624214734437,0.51063829787234,0.333333333333333,0.75
"81",81,770796,1771,1771,3808,21,17,48,26,4,13,11,21,10,200,"Landstede Basketbal","Landsted",770796,3808,1771,3808,4,2,33,19,7,20,3,20,11,200,"BV Leeuwarden","BV Leeuw",9.66,1.84,81,61,TRUE,FALSE,80.66,65.84,68.89,62.22875,66,TRUE,65.559375,122.727272727273,92.4242424242424,30.3030303030303,FALSE,0.524590163934426,0.354838709677419,0.151515151515152,0.278688524590164,0.556603773584906,0.125,0.166666666666667,0.0377358490566038,0.679309368808378,0.183979620718936,0.136711010472686,0.541666666666667,0.307692307692308,0.80952380952381
"82",82,770796,3808,1771,3808,4,2,33,19,7,20,3,20,11,200,"BV Leeuwarden","BV Leeuw",770796,1771,1771,3808,21,17,48,26,4,13,11,21,10,200,"Landstede Basketbal","Landsted",1.84,9.66,61,81,FALSE,TRUE,65.84,80.66,62.22875,68.89,66,TRUE,65.559375,92.4242424242424,122.727272727273,-30.3030303030303,TRUE,0.556603773584906,0.125,0.166666666666667,0.0377358490566038,0.524590163934426,0.354838709677419,0.151515151515152,0.278688524590164,0.601750547045952,0.364697301239971,0.0335521517140773,0.575757575757576,0.35,0.5
"83",83,770797,3103,8594,3103,22,16,41,14,8,18,11,16,18,200,"Rotterdam Basketbal","Rotterda",770797,8594,8594,3103,22,16,33,22,16,27,9,25,13,200,"Donar Groningen","Donar Gr",10.12,10.12,68,108,FALSE,TRUE,87.12,83.12,75.0230555555556,74.6456,75,FALSE,74.8343277777778,90.6666666666667,144,-53.3333333333333,TRUE,0.440677966101695,0.305555555555556,0.24,0.271186440677966,0.766666666666667,0.36,0.173333333333333,0.266666666666667,0.593171296296296,0.260416666666667,0.146412037037037,0.341463414634146,0.444444444444444,0.727272727272727
"84",84,770797,8594,8594,3103,22,16,33,22,16,27,9,25,13,200,"Donar Groningen","Donar Gr",770797,3103,8594,3103,22,16,41,14,8,18,11,16,18,200,"Rotterdam Basketbal","Rotterda",10.12,10.12,108,68,TRUE,FALSE,83.12,87.12,74.6456,75.0230555555556,75,FALSE,74.8343277777778,144,90.6666666666667,53.3333333333333,FALSE,0.766666666666667,0.36,0.173333333333333,0.266666666666667,0.440677966101695,0.305555555555556,0.24,0.271186440677966,0.47062179121506,0.385054192812322,0.144324015972618,0.666666666666667,0.592592592592593,0.727272727272727
"85",85,770798,3103,3103,3808,14,6,55,28,6,20,13,29,11,200,"Rotterdam Basketbal","Rotterda",770798,3808,3103,3808,28,18,37,12,9,26,11,27,7,200,"BV Leeuwarden","BV Leeuw",6.44,12.88,80,69,TRUE,FALSE,92.44,82.88,78.18225,70.5215,74,TRUE,74.351875,108.108108108108,93.2432432432432,14.8648648648649,FALSE,0.493333333333333,0.325,0.148648648648649,0.08,0.404761904761905,0.275,0.0945945945945946,0.285714285714286,0.675343811394892,0.245579567779961,0.0790766208251474,0.509090909090909,0.3,0.428571428571429
"86",86,770798,3808,3103,3808,28,18,37,12,9,26,11,27,7,200,"BV Leeuwarden","BV Leeuw",770798,3103,3103,3808,14,6,55,28,6,20,13,29,11,200,"Rotterdam Basketbal","Rotterda",12.88,6.44,69,80,FALSE,TRUE,82.88,92.44,70.5215,78.18225,74,TRUE,74.351875,93.2432432432432,108.108108108108,-14.8648648648649,TRUE,0.404761904761905,0.275,0.0945945945945946,0.285714285714286,0.493333333333333,0.325,0.148648648648649,0.08,0.487612018977333,0.342646283605693,0.169741697416974,0.324324324324324,0.346153846153846,0.642857142857143
"87",87,770799,3107,3107,3520,11,8,50,31,10,27,11,19,9,200,"BS Leiden","BS Leide",770799,3520,3107,3520,17,14,37,20,8,20,8,29,24,200,"BV Noordkop","BV Noord",5.06,7.82,100,78,TRUE,FALSE,91.06,88.82,80.467,79.6259259259259,80,FALSE,80.0464629629629,125,97.5,27.5,FALSE,0.597402597402597,0.275,0.1125,0.103896103896104,0.56140350877193,0.296296296296296,0.3,0.245614035087719,0.609310260784792,0.329027540823787,0.0616621983914209,0.62,0.37037037037037,0.727272727272727
"88",88,770799,3520,3107,3520,17,14,37,20,8,20,8,29,24,200,"BV Noordkop","BV Noord",770799,3107,3107,3520,11,8,50,31,10,27,11,19,9,200,"BS Leiden","BS Leide",7.82,5.06,78,100,FALSE,TRUE,88.82,91.06,79.6259259259259,80.467,80,FALSE,80.0464629629629,97.5,125,-27.5,TRUE,0.56140350877193,0.296296296296296,0.3,0.245614035087719,0.597402597402597,0.275,0.1125,0.103896103896104,0.570811477938908,0.308546744831842,0.12064177722925,0.540540540540541,0.4,0.823529411764706
"89",89,770800,10757,10757,11993,26,20,35,19,7,26,10,32,12,200,"BC APOLLO Amsterdam","BC APOLL",770800,11993,10757,11993,22,15,47,15,3,19,17,27,9,200,"Basketbal Academie Limburg","Basketba",11.96,10.12,79,54,TRUE,FALSE,84.96,85.12,74.8383783783784,67.3012244897959,71,TRUE,71.0698014340872,111.267605633803,76.056338028169,35.2112676056338,FALSE,0.483606557377049,0.27027027027027,0.169014084507042,0.327868852459016,0.295454545454545,0.346938775510204,0.126760563380282,0.227272727272727,0.479714912280702,0.356359649122807,0.163925438596491,0.542857142857143,0.269230769230769,0.769230769230769
"90",90,770800,11993,10757,11993,22,15,47,15,3,19,17,27,9,200,"Basketbal Academie Limburg","Basketba",770800,10757,10757,11993,26,20,35,19,7,26,10,32,12,200,"BC APOLLO Amsterdam","BC APOLL",10.12,11.96,54,79,FALSE,TRUE,85.12,84.96,67.3012244897959,74.8383783783784,71,TRUE,71.0698014340872,76.056338028169,111.267605633803,-35.2112676056338,TRUE,0.295454545454545,0.346938775510204,0.126760563380282,0.227272727272727,0.483606557377049,0.27027027027027,0.169014084507042,0.327868852459016,0.617446137677351,0.249605885444036,0.132947976878613,0.319148936170213,0.157894736842105,0.681818181818182
