"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"2151",2151,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,16,0,0,1,0,0,2,0,3,5,"3107 Whit  Holcomb-Faye",5,1,1,0,0.4,8,0.250878073256397,0,0,0,0.666666666666667,0,0,9,0.1,0.129310344827586,0.220588235294118,0,0.0334772197365934,0
"2152",2152,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,21,0,0,2,1,1,2,1,2,1,"3107 Jason  Conrad",1,1,0,1,0.525,5,0.119465749169713,5,1,0,0.5,0.625,0.625,6,0.0898876404494382,0.0985221674876847,0.112044817927171,0.0793650793650794,0,0.0464576074332172
"2153",2153,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,27,4,2,8,6,0,0,2,8,7,"3107 Joshua  Duinker",4,1,1,0,0.675,16.84,0.312947166936128,14,0.831353919239905,0.5,0,0.75,0.711382113821138,17.84,0.0919540229885057,0.255427841634738,0.348583877995643,0.123456790123457,0.0198383524364998,0
"2154",2154,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,27,4,3,4,2,4,5,1,2,0,"3107 Mike  Schachtner",2,1,1,0,0.675,10.84,0.201445801044396,19,1.75276752767528,0.444444444444444,0.555555555555556,0.888888888888889,0.876383763837638,11.84,0.0919540229885057,0.0766283524904215,0.0871459694989107,0.0617283950617284,0.0198383524364998,0
"2155",2155,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,28,6,4,5,3,0,3,0,1,1,"3107 Sean  Cunningham",3,3,2,0,0.7,11.76,0.210737581535374,10,0.850340136054422,0.75,0.375,0.375,0.464684014869888,14.76,0.206896551724138,0.0246305418719212,0.0420168067226891,0,0.0382596796989638,0
"2156",2156,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,29,5,3,3,2,0,0,0,6,2,"3107 Mohamed  Kherrazi",4,7,0,0,0.725,7.3,0.126304133432531,7,0.958904109589041,1.66666666666667,0,0.666666666666667,0.660377358490566,14.3,0.434108527131783,0.14268727705113,0.243407707910751,0,0,0
"2157",2157,626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",14.72,10.58,76,64,TRUE,FALSE,79.72,78.58,75.2616666666667,74.6776470588235,75,FALSE,74.9696568627451,101.333333333333,85.3333333333333,TRUE,16,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.502344273275285,0.251172136637642,0.246483590087073,0.633333333333333,0.4,0.625,626604,3107,31,11,7,4,3,1,2,0,4,3,"3107 Worthy de Jong",1,1,1,0,0.775,14.06,0.227570690966771,16,1.13798008534851,1.83333333333333,0.333333333333333,0.75,0.723327305605787,15.06,0.0650406504065041,0.0889877641824249,0.15180265654649,0,0.0172785650253385,0
"2158",2158,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,4,0,0,0,0,0,1,0,0,1,"10757 Jos van der Laan",1,0,0,0,0.1,2,0.254517688979384,0,0,0,1,0,0,2,0,0,0,0,0,0
"2159",2159,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,14,1,1,4,2,0,0,2,3,1,"10757 Lucas  Steijn",5,0,0,0,0.35,5.46,0.19852379740392,5,0.915750915750916,0.25,0,0.5,0.560538116591928,5.46,0,0.246305418719212,0.357142857142857,0.168067226890756,0,0
"2160",2160,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,15,3,1,1,1,0,1,0,0,1,"10757 Jeffrey de Vries Andries",5,0,2,0,0.375,4.38,0.14863833036396,3,0.684931506849315,1.5,0.5,0.5,0.443786982248521,4.38,0,0,0,0,0.0708638749252608,0
"2161",2161,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,17,0,0,0,0,0,1,0,3,0,"10757 Gian  Slagter",0,0,2,0,0.425,1,0.0299432575269864,0,0,0,1,0,0,1,0,0.121703853955375,0.294117647058824,0,0.0625269484634654,0
"2162",2162,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,23,1,1,6,3,0,1,1,3,5,"10757 Andrew  Dawson",4,1,1,0,0.575,12.46,0.275764383015924,7,0.561797752808989,0.142857142857143,0.142857142857143,0.428571428571429,0.46916890080429,13.46,0.097799511002445,0.119940029985008,0.217391304347826,0.051150895140665,0.0231077853017155,0
"2163",2163,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,30,8,6,5,3,1,2,0,2,1,"10757 Aron  Roye",4,4,1,0,0.75,11.68,0.19818444048528,15,1.28424657534247,1.14285714285714,0.285714285714286,0.642857142857143,0.702247191011236,15.68,0.30188679245283,0.0459770114942529,0.111111111111111,0,0.0177159687313152,0
"2164",2164,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,31,0,0,4,1,2,5,0,0,1,"10757 Mark  Ridderhof",4,0,0,0,0.775,10,0.164204960631861,8,0.8,0,0.555555555555556,0.444444444444444,0.444444444444444,10,0,0,0,0,0,0
"2165",2165,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,33,4,2,8,4,0,2,0,3,2,"10757 Berend  Weijs",3,1,0,1,0.825,13.84,0.213486352453011,10,0.722543352601156,0.4,0.2,0.4,0.422297297297297,14.84,0.0667779632721202,0.0626959247648903,0.151515151515152,0,0,0.0404040404040404
"2166",2166,626604,10757,10757,3107,23,15,41,20,3,13,4,19,14,200,"BC APOLLO A'dam","BC APOLL",626604,3107,10757,3107,32,20,30,19,6,15,5,30,20,200,"BS Leiden","BS Leide",10.58,14.72,64,76,FALSE,TRUE,78.58,79.72,74.6776470588235,75.2616666666667,75,FALSE,74.9696568627451,85.3333333333333,101.333333333333,FALSE,-16,0.453703703703704,0.117647058823529,0.186666666666667,0.277777777777778,0.622222222222222,0.208333333333333,0.266666666666667,0.444444444444444,0.634871477237535,0.201300712294828,0.163827810467637,0.48780487804878,0.230769230769231,0.652173913043478,626604,10757,33,6,4,13,6,0,0,1,5,2,"10757 Robert  Krabbendam",2,0,0,1,0.825,17.76,0.273953585228719,16,0.900900900900901,0.461538461538462,0,0.461538461538462,0.50761421319797,17.76,0,0.125391849529781,0.252525252525253,0.035650623885918,0,0.0404040404040404
"2167",2167,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,1,0,0,0,0,0,0,0,0,0,"2571 Yunis  Eillyas",0,0,0,0,0.025,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2168",2168,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,8,0,0,0,0,0,1,0,2,1,"2571 Akeel  Eduardo",1,0,4,0,0.2,2,0.12990387113536,0,0,0,1,0,0,2,0,0.142857142857143,0.277777777777778,0,0.262501640635254,0
"2169",2169,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,14,2,0,2,2,0,0,0,0,0,"2571 Dyon  Doekhi",0,0,0,0,0.35,2.92,0.108376943918643,4,1.36986301369863,1,0,1,0.684931506849315,2.92,0,0,0,0,0,0
"2170",2170,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,21,0,0,1,0,1,1,1,2,1,"2571 Stefan  Mulder",1,1,0,0,0.525,3,0.0742307835059199,3,1,0,0.5,0.75,0.75,4,0.090293453724605,0.0816326530612245,0.105820105820106,0.0560224089635854,0,0
"2171",2171,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,21,0,0,3,2,1,4,0,3,4,"2571 Joost  Padberg",4,0,2,2,0.525,11,0.272179539521706,7,0.636363636363636,0,0.571428571428571,0.5,0.5,11,0,0.0816326530612245,0.158730158730159,0,0.0500003125019531,0.0793650793650794
"2172",2172,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,27,4,2,8,3,2,3,1,3,5,"2571 Roman  Grigorev",4,1,2,2,0.675,17.84,0.343331120156269,14,0.7847533632287,0.363636363636364,0.272727272727273,0.545454545454545,0.545171339563863,18.84,0.0950118764845606,0.0846560846560847,0.123456790123457,0.0435729847494553,0.0388891319459635,0.0617283950617284
"2173",2173,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,33,7,6,4,3,0,4,1,5,4,"2571 Sjors  Besseling",5,1,2,0,0.825,15.22,0.239652959840021,12,0.788436268068331,0.875,0.5,0.375,0.53475935828877,16.22,0.0625978090766823,0.103896103896104,0.168350168350168,0.035650623885918,0.0318183806830611,0
"2174",2174,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,36,0,0,8,5,0,0,0,8,3,"2571 Kenneth van Kempen",4,9,5,1,0.9,11,0.158771398054329,10,0.909090909090909,0,0,0.625,0.625,20,0.573248407643312,0.126984126984127,0.246913580246914,0,0.0729171223986816,0.0231481481481481
"2175",2175,626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",5.98,11.96,59,67,FALSE,TRUE,76.98,87.96,74.4308823529412,76.19,75,FALSE,75.3104411764706,78.6666666666667,89.3333333333333,FALSE,-10.6666666666667,0.51,0.0882352941176471,0.28,0.16,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.589496248660236,0.303679885673455,0.106823865666309,0.545454545454545,0.294117647058824,0.615384615384615,626605,2571,39,0,0,7,3,1,4,0,1,3,"2571 Jeremy  Ormskerk",3,5,1,0,0.975,14,0.186528635476414,9,0.642857142857143,0,0.363636363636364,0.409090909090909,0.409090909090909,19,0.271370420624152,0.0146520146520147,0.0284900284900285,0,0.0134616225966797,0
"2176",2176,626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",11.96,5.98,67,59,TRUE,FALSE,87.96,76.98,76.19,74.4308823529412,75,FALSE,75.3104411764706,89.3333333333333,78.6666666666667,TRUE,10.6666666666667,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.51,0.0882352941176471,0.28,0.16,0.696055684454756,0.130510440835267,0.173433874709977,0.4375,0.333333333333333,0.615384615384615,626605,10757,4,0,0,1,0,0,0,0,1,0,"10757 Jos van der Laan",1,0,1,0,0.1,1,0.11368804001819,0,0,0,0,0,0,1,0,0.142857142857143,0.294117647058823,0,0.13435283425207,0
"2177",2177,626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",11.96,5.98,67,59,TRUE,FALSE,87.96,76.98,76.19,74.4308823529412,75,FALSE,75.3104411764706,89.3333333333333,78.6666666666667,TRUE,10.6666666666667,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.51,0.0882352941176471,0.28,0.16,0.696055684454756,0.130510440835267,0.173433874709977,0.4375,0.333333333333333,0.615384615384615,626605,10757,12,2,2,0,0,0,1,1,0,0,"10757 Gian  Slagter",2,0,0,0,0.3,1.92,0.0727603456116416,2,1.04166666666667,2,1,0,0.520833333333333,1.92,0,0.0476190476190476,0,0.0925925925925926,0,0
"2178",2178,626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",11.96,5.98,67,59,TRUE,FALSE,87.96,76.98,76.19,74.4308823529412,75,FALSE,75.3104411764706,89.3333333333333,78.6666666666667,TRUE,10.6666666666667,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.51,0.0882352941176471,0.28,0.16,0.696055684454756,0.130510440835267,0.173433874709977,0.4375,0.333333333333333,0.615384615384615,626605,10757,16,0,0,3,1,0,1,0,1,0,"10757 Jeffrey de Vries Andries",4,0,1,0,0.4,4,0.11368804001819,2,0.5,0,0.25,0.25,0.25,4,0,0.0357142857142857,0.0735294117647059,0,0.0335882085630174,0
"2179",2179,626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",11.96,5.98,67,59,TRUE,FALSE,87.96,76.98,76.19,74.4308823529412,75,FALSE,75.3104411764706,89.3333333333333,78.6666666666667,TRUE,10.6666666666667,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.51,0.0882352941176471,0.28,0.16,0.696055684454756,0.130510440835267,0.173433874709977,0.4375,0.333333333333333,0.615384615384615,626605,10757,18,8,6,8,5,0,0,3,1,2,"10757 Lucas  Steijn",2,0,0,0,0.45,13.68,0.345611641655298,16,1.16959064327485,1,0,0.625,0.684931506849315,13.68,0,0.126984126984127,0.065359477124183,0.185185185185185,0,0
"2180",2180,626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",11.96,5.98,67,59,TRUE,FALSE,87.96,76.98,76.19,74.4308823529412,75,FALSE,75.3104411764706,89.3333333333333,78.6666666666667,TRUE,10.6666666666667,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.51,0.0882352941176471,0.28,0.16,0.696055684454756,0.130510440835267,0.173433874709977,0.4375,0.333333333333333,0.615384615384615,626605,10757,22,0,0,4,3,2,2,1,2,4,"10757 Mark  Ridderhof",0,1,1,0,0.55,10,0.2067055273058,12,1.2,0,0.333333333333333,1,1,11,0.121951219512195,0.0779220779220779,0.106951871657754,0.0505050505050505,0.0244277880458308,0
"2181",2181,626605,10757,2571,10757,26,16,48,21,3,9,12,31,19,200,"BC APOLLO A'dam","BC APOLL",626605,2571,2571,10757,13,8,33,18,5,17,3,24,21,200,"Basketball Stars Weert","Basketba",11.96,5.98,67,59,TRUE,FALSE,87.96,76.98,76.19,74.4308823529412,75,FALSE,75.3104411764706,89.3333333333333,78.6666666666667,TRUE,10.6666666666667,0.447368421052632,0.333333333333333,0.253333333333333,0.280701754385965,0.51,0.0882352941176471,0.28,0.16,0.696055684454756,0.130510440835267,0.173433874709977,0.4375,0.333333333333333,0.615384615384615,626605,10757,27,2,0,4,1,0,0,1,3,3,"10757 Andrew  Dawson",2,0,2,0,0.675,7.92,0.133393966954676,2,0.252525252525253,0.5,0,0.25,0.203252032520325,7.92,0,0.0846560846560847,0.130718954248366,0.0411522633744856,0.0398082471857984,0
