"";"wed_ID";"plg_ID";"wed_UitPloeg";"wed_ThuisPloeg";"FTA";"FTM";"FG2A";"FG2M";"FG3M";"FG3A";"OR";"DR";"TO";"Minuten";"plg_Name";"plg_ShortName";"opp_wed_ID";"opp_plg_ID";"opp_wed_UitPloeg";"opp_wed_ThuisPloeg";"opp_FTA";"opp_FTM";"opp_FG2A";"opp_FG2M";"opp_FG3M";"opp_FG3A";"opp_OR";"opp_DR";"opp_TO";"opp_Minuten";"opp_plg_Name";"opp_plg_ShortName";"FTtrips";"opp_FTtrips";"pts";"opp_pts";"Win";"Loss";"plays";"opp_plays";"ps";"opp_ps";"avgps";"WARNING";"pace";"Ortg";"Drtg";"Nrtg";"Home";"EFGpct";"ORpct";"TOpct";"FT4f";"opp_EFGpct";"opp_ORpct";"opp_TOpct";"opp_FT4f";"FG2Apct";"FG3Apct";"FTTpct";"FG2pct";"FG3pct";"FTpct";"wed_ID..64";"plg_ID..65";"spl_Minuten";"spl_FTA";"spl_FTM";"spl_FG2A";"spl_FG2M";"spl_FG3M";"spl_FG3A";"spl_OR";"spl_DR";"spl_TO";"spl_ID";"spl_PF";"spl_Ast";"spl_Stl";"spl_Blk";"spl_MinutesRatio";"spl_Plays";"spl_USGpct";"spl_PTS";"spl_PPP";"spl_FTperFG";"spl_FG3AperFG";"spl_EFGpct";"spl_TSpct";"spl_Finishes";"spl_Astpct";"spl_TRpct";"spl_DRpct";"spl_ORpct";"spl_Stlpct";"spl_Blkpct"
"88";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;18;1;0;3;2;2;3;1;1;1;"8594 Jason  Dourisseau";0;2;0;0;0,45;7,46;0,19867902418238;10;1,34048257372654;0,166666666666667;0,5;0,833333333333333;0,773993808049536;9,46;0,163934426229508;0,0728597449908925;0,0716845878136201;0,0740740740740741;0;0
"89";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;19;0;0;4;2;0;1;2;1;1;"8594 Rienk  Mast";0;0;1;0;0,475;6;0,151385174345259;4;0,666666666666667;0;0,2;0,4;0,4;6;0;0,103537532355479;0,067911714770798;0,140350877192982;0,0281660004120413;0
"90";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;19;4;3;3;2;0;1;1;3;0;"8594 Sean  Cunningham";1;1;1;0;0,475;5,84;0,147348236362719;7;1,1986301369863;1;0,25;0,5;0,599315068493151;6,84;0,0662251655629139;0,138050043140638;0,203735144312394;0,0701754385964912;0,0281660004120413;0
"91";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;20;2;2;3;2;1;1;1;1;1;"8594 Arvin  Slagter";1;1;2;0;0,5;5,92;0,14189837008629;9;1,52027027027027;0,5;0,25;0,875;0,914634146341463;6,92;0,0666666666666667;0,0655737704918033;0,0645161290322581;0,0666666666666667;0,0535154007828785;0
"92";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;20;3;2;6;4;1;1;0;3;0;"8594 Shane  Hammink";4;3;1;1;0,5;8,38;0,200862895493768;13;1,55131264916468;0,428571428571429;0,142857142857143;0,785714285714286;0,775656324582339;11,38;0,230769230769231;0,0983606557377049;0,193548387096774;0;0,0267577003914393;0,0555555555555556
"93";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;25;0;0;5;2;2;3;0;8;2;"8594 Jordan  Callahan";1;6;2;0;0,625;10;0,191754554170662;10;1;0;0,375;0,625;0,625;16;0,324324324324324;0,20983606557377;0,412903225806452;0;0,0428123206263028;0
"94";804649;8594;8594;3808;14;11;40;22;14;25;9;26;12;200;"Donar Groningen";"Donar Gr";804649;3808;8594;3808;14;12;36;15;6;18;5;21;20;200;"BV Leeuwarden";"BV Leeuw";6,44;6,44;97;60;TRUE;FALSE;83,44;80,44;74,131;74,7448387096774;74;FALSE;74,4379193548387;131,081081081081;81,0810810810811;50;FALSE;0,661538461538462;0,3;0,162162162162162;0,169230769230769;0,444444444444444;0,161290322580645;0,27027027027027;0,222222222222222;0,559910414333707;0,349944008958567;0,0901455767077268;0,55;0,56;0,785714285714286;804649;8594;25;0;0;6;4;4;8;1;3;2;"8594 Joseph  Wall";1;0;1;0;0,625;16;0,306807286673059;20;1,25;0;0,571428571428571;0,714285714285714;0,714285714285714;16;0;0,104918032786885;0,154838709677419;0,0533333333333333;0,0214061603131514;0
"95";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;8;0;0;0;0;1;2;1;0;0;"1771 Jerom  Oude Aarninkhof";0;0;1;0;0,2;2;0,104297037964122;3;1,5;0;1;0,75;0,75;2;0;0,0568181818181818;0;0,111111111111111;0,0661813368630046;0
"96";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;11;0;0;3;2;0;1;2;3;2;"1771 Ralf de Pagter";1;0;0;0;0,275;6;0,227557173739902;4;0,666666666666667;0;0,25;0,5;0,5;6;0;0,206611570247934;0,25369978858351;0,161616161616162;0;0
"97";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;14;0;0;1;0;1;4;0;4;0;"1771 Bart van Schaik";2;0;0;0;0,35;5;0,148995768520174;3;0,6;0;0,8;0,3;0,3;5;0;0,12987012987013;0,26578073089701;0;0;0
"98";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;14;3;1;2;2;0;0;2;1;0;"1771 Freek  Vos";3;1;1;0;0,35;3,38;0,100721139519638;5;1,4792899408284;1,5;0;1;0,739644970414201;4,38;0,122699386503068;0,0974025974025974;0,0664451827242525;0,126984126984127;0,0378179067788598;0
"99";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;14;4;1;4;0;0;1;2;5;0;"1771 Kevin  Bleeker";0;1;2;1;0,35;6,84;0,203826211335598;1;0,146198830409357;0,8;0,2;0;0,0730994152046784;7,84;0,0985221674876847;0,227272727272727;0,332225913621262;0,126984126984127;0,0756358135577196;0,0952380952380952
"100";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;17;2;1;1;1;2;5;0;1;0;"1771 Mike  Schilder";2;2;1;0;0,425;6,92;0,169820118285111;9;1,30057803468208;0,333333333333333;0,833333333333333;0,666666666666667;0,65028901734104;8,92;0,214477211796247;0,0267379679144385;0,0547195622435021;0;0,0311441585237669;0
"101";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;17;2;2;7;3;0;0;4;2;2;"1771 Noah  Dahlman";3;2;1;0;0,425;9,92;0,243441556848021;8;0,806451612903226;0,285714285714286;0;0,428571428571429;0,505050505050505;11,92;0,214477211796247;0,160427807486631;0,109439124487004;0,209150326797386;0,0311441585237669;0
"102";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;24;7;5;8;4;1;3;4;5;0;"1771 Franko  House";1;3;0;1;0,6;14,22;0,247183979974969;16;1,12517580872011;0,636363636363636;0,272727272727273;0,5;0,562587904360056;17,22;0,241935483870968;0,170454545454545;0,193798449612403;0,148148148148148;0;0,0555555555555556
"103";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;25;4;4;5;2;2;4;1;4;3;"1771 Sherron  Dorsey-Walker";2;3;1;0;0,625;13,84;0,230955360867751;14;1,01156069364162;0,444444444444444;0,444444444444444;0,555555555555556;0,645756457564576;16,84;0,212389380530973;0,0909090909090909;0,148837209302326;0,0355555555555556;0,0211780277961615;0
"104";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;27;6;4;6;5;1;5;1;7;2;"1771 Kaza  Kajami-Keane";1;4;0;0;0,675;15,76;0,243514269379935;17;1,07868020304569;0,545454545454545;0,454545454545455;0,590909090909091;0,617732558139535;19,76;0,294659300184162;0,134680134680135;0,241171403962102;0,0329218106995885;0;0
"105";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";12,88;2,76;85;48;TRUE;FALSE;95,88;78,76;76,3822222222222;75,55;76;FALSE;75,9661111111111;111,842105263158;63,1578947368421;48,6842105263158;TRUE;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,506756756756757;0,337837837837838;0,155405405405405;0,476190476190476;0,321428571428571;0,642857142857143;804651;1771;29;0;0;5;1;1;3;1;4;2;"1771 Nigel van Oostrum";1;5;2;0;0,725;10;0,143857983398789;5;0,5;0;0,375;0,3125;0,3125;15;0,26281208935611;0,0783699059561129;0,128307939053729;0,0306513409961686;0,0365138410278646;0
"106";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;6;2;1;0;0;0;2;0;0;2;"3103 Pavle  Latinovic";0;0;0;0;0,15;4,92;0,416455053326562;1;0,203252032520325;1;1;0;0,171232876712329;4,92;0;0;0;0;0;0
"107";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;14;0;0;1;0;0;1;0;0;0;"3103 Otmar  Creebsburg";2;0;1;0;0,35;2;0,0725531451788435;0;0;0;0,5;0;0;2;0;0;0;0;0,0374058619141827;0
"108";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;14;0;0;2;1;2;5;0;1;1;"3103 Ties  Theeuwkens";2;0;1;0;0,35;8;0,290212580715374;8;1;0;0,714285714285714;0,571428571428571;0,571428571428571;8;0;0,0324675324675325;0,0634920634920635;0;0,0374058619141827;0
"109";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;19;0;0;2;2;0;2;0;3;3;"3103 Michael  Kok";4;2;0;0;0,475;7;0,187110742829649;4;0,571428571428571;0;0,5;0,5;0,5;9;0,284697508896797;0,0717703349282297;0,140350877192982;0;0;0
"110";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;26;0;0;1;1;1;5;0;0;3;"3103 Emanuele  Montaguti";3;0;1;0;0,65;9;0,175801851779505;5;0,555555555555556;0;0,833333333333333;0,416666666666667;0,416666666666667;9;0;0;0;0;0,0201416179537907;0
"111";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;26;1;1;9;5;0;2;0;6;4;"3103 LaShard  Anderson";2;2;3;0;0,65;15,46;0,301988514279017;11;0,711513583441138;0,0909090909090909;0,181818181818182;0,454545454545455;0,479930191972077;17,46;0,272108843537415;0,104895104895105;0,205128205128205;0;0,060424853861372;0
"112";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;30;3;1;8;1;3;6;2;2;0;"3103 Justin  Gordon";3;0;1;0;0,75;15,38;0,260369053665143;12;0,780234070221066;0,214285714285714;0,428571428571429;0,392857142857143;0,390117035110533;15,38;0;0,0606060606060606;0,0592592592592593;0,062015503875969;0,0174560688932852;0
"113";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;32;0;0;4;2;0;4;0;7;1;"3103 Coen  Stolk";3;0;0;1;0,8;9;0,142839004570848;4;0,444444444444444;0;0,5;0,25;0,25;9;0;0,0994318181818182;0,194444444444444;0;0;0,0297619047619048
"114";804651;3103;3103;1771;6;3;30;12;7;32;3;25;14;200;"Rotterdam Basketbal";"Rotterda";804651;1771;3103;1771;28;18;42;20;9;28;20;40;13;200;"Landstede Basketbal";"Landsted";2,76;12,88;48;85;FALSE;TRUE;78,76;95,88;75,55;76,3822222222222;76;FALSE;75,9661111111111;63,1578947368421;111,842105263158;-48,6842105263158;FALSE;0,362903225806452;0,0697674418604651;0,184210526315789;0,0483870967741935;0,478571428571429;0,444444444444444;0,171052631578947;0,257142857142857;0,463248919085855;0,494132180358246;0,0426189005558987;0,4;0,21875;0,5;804651;3103;33;0;0;3;0;1;5;1;6;0;"3103 Rens van Ravensteijn";4;0;0;0;0,825;8;0,12312048878834;3;0,375;0;0,625;0,1875;0,1875;8;0;0,0964187327823691;0,161616161616162;0,0281888653981677;0;0
"115";804652;3520;3520;11480;21;14;37;19;6;22;4;19;10;200;"BV Noordkop";"BV Noord";804652;11480;3520;11480;16;11;40;22;12;23;13;31;9;200;"Dukes Unlimited";"Dukes Un";9,66;7,36;70;91;FALSE;TRUE;78,66;79,36;74,5022857142857;66,7540625;71;TRUE;70,6281741071429;98,5915492957746;128,169014084507;-29,5774647887324;FALSE;0,474576271186441;0,114285714285714;0,140845070422535;0,23728813559322;0,634920634920635;0,40625;0,126760563380282;0,174603174603175;0,538887270608797;0,320419458199825;0,140693271191378;0,513513513513513;0,272727272727273;0,666666666666667;804652;3520;14;0;0;3;3;0;0;1;1;0;"3520 Dyon  Halman";0;0;0;0;0,35;3;0,1089680723548;6;2;0;0;1;1;3;0;0,0852878464818763;0,0892857142857143;0,0816326530612245;0;0
"116";804652;3520;3520;11480;21;14;37;19;6;22;4;19;10;200;"BV Noordkop";"BV Noord";804652;11480;3520;11480;16;11;40;22;12;23;13;31;9;200;"Dukes Unlimited";"Dukes Un";9,66;7,36;70;91;FALSE;TRUE;78,66;79,36;74,5022857142857;66,7540625;71;TRUE;70,6281741071429;98,5915492957746;128,169014084507;-29,5774647887324;FALSE;0,474576271186441;0,114285714285714;0,140845070422535;0,23728813559322;0,634920634920635;0,40625;0,126760563380282;0,174603174603175;0,538887270608797;0,320419458199825;0,140693271191378;0,513513513513513;0,272727272727273;0,666666666666667;804652;3520;16;2;0;2;1;0;0;1;4;2;"3520 Yarick  Brussen";0;0;0;0;0,4;4,92;0,156369183829138;2;0,40650406504065;1;0;0,5;0,342465753424658;4,92;0;0,186567164179104;0,3125;0,0714285714285714;0;0
"117";804652;3520;3520;11480;21;14;37;19;6;22;4;19;10;200;"BV Noordkop";"BV Noord";804652;11480;3520;11480;16;11;40;22;12;23;13;31;9;200;"Dukes Unlimited";"Dukes Un";9,66;7,36;70;91;FALSE;TRUE;78,66;79,36;74,5022857142857;66,7540625;71;TRUE;70,6281741071429;98,5915492957746;128,169014084507;-29,5774647887324;FALSE;0,474576271186441;0,114285714285714;0,140845070422535;0,23728813559322;0,634920634920635;0,40625;0,126760563380282;0,174603174603175;0,538887270608797;0,320419458199825;0,140693271191378;0,513513513513513;0,272727272727273;0,666666666666667;804652;3520;18;0;0;4;2;0;1;0;4;4;"3520 Thibault  Vanderhaegen";3;0;1;0;0,45;9;0,254258835494533;4;0,444444444444444;0;0,2;0,4;0,4;9;0;0,132669983416252;0,277777777777778;0;0,0332896926269052;0
"118";804652;3520;3520;11480;21;14;37;19;6;22;4;19;10;200;"BV Noordkop";"BV Noord";804652;11480;3520;11480;16;11;40;22;12;23;13;31;9;200;"Dukes Unlimited";"Dukes Un";9,66;7,36;70;91;FALSE;TRUE;78,66;79,36;74,5022857142857;66,7540625;71;TRUE;70,6281741071429;98,5915492957746;128,169014084507;-29,5774647887324;FALSE;0,474576271186441;0,114285714285714;0,140845070422535;0,23728813559322;0,634920634920635;0,40625;0,126760563380282;0,174603174603175;0,538887270608797;0,320419458199825;0,140693271191378;0,513513513513513;0,272727272727273;0,666666666666667;804652;3520;25;0;0;2;1;0;3;2;2;1;"3520 Alex  Laurent";1;0;0;0;0,625;6;0,122044241037376;2;0,333333333333333;0;0,6;0,2;0,2;6;0;0,0955223880597015;0,1;0,0914285714285714;0;0
