"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"91",91,476850,1771,8594,1771,17,12,41,23,6,14,14,27,21,200,"Landstede Basketbal","Landsted",476850,8594,8594,1771,34,25,46,22,5,16,16,20,13,200,"GasTerra Flames","GasTerra",7.82,15.64,76,84,FALSE,TRUE,83.82,90.64,72.3647058823529,76.7051162790698,75,TRUE,74.5349110807114,101.333333333333,112,TRUE,-10.6666666666667,0.581818181818182,0.411764705882353,0.28,0.218181818181818,0.475806451612903,0.372093023255814,0.173333333333333,0.403225806451613,0.652658389048074,0.222858962113976,0.12448264883795,0.560975609756098,0.428571428571429,0.705882352941177
"92",92,476850,8594,8594,1771,34,25,46,22,5,16,16,20,13,200,"GasTerra Flames","GasTerra",476850,1771,8594,1771,17,12,41,23,6,14,14,27,21,200,"Landstede Basketbal","Landsted",15.64,7.82,84,76,TRUE,FALSE,90.64,83.82,76.7051162790698,72.3647058823529,75,TRUE,74.5349110807114,112,101.333333333333,FALSE,10.6666666666667,0.475806451612903,0.372093023255814,0.173333333333333,0.403225806451613,0.581818181818182,0.411764705882353,0.28,0.218181818181818,0.592478104070067,0.20607934054611,0.201442555383823,0.478260869565217,0.3125,0.735294117647059
"93",93,476851,2393,3103,2393,34,19,41,29,7,19,20,29,24,200,"Matrixx Magixx","Matrixx ",476851,3103,3103,2393,22,13,48,17,3,9,15,12,25,200,"Rotterdam Basketbal","Rotterda",15.64,10.12,98,56,TRUE,FALSE,99.64,92.12,83.59,78.6234090909091,81,TRUE,81.1067045454545,120.987654320988,69.1358024691358,TRUE,51.8518518518519,0.658333333333333,0.625,0.296296296296296,0.316666666666667,0.37719298245614,0.340909090909091,0.308641975308642,0.228070175438596,0.542041248016922,0.251189846641988,0.206768905341089,0.707317073170732,0.368421052631579,0.558823529411765
"94",94,476851,3103,3103,2393,22,13,48,17,3,9,15,12,25,200,"Rotterdam Basketbal","Rotterda",476851,2393,3103,2393,34,19,41,29,7,19,20,29,24,200,"Matrixx Magixx","Matrixx ",10.12,15.64,56,98,FALSE,TRUE,92.12,99.64,78.6234090909091,83.59,81,TRUE,81.1067045454545,69.1358024691358,120.987654320988,FALSE,-51.8518518518519,0.37719298245614,0.340909090909091,0.308641975308642,0.228070175438596,0.658333333333333,0.625,0.296296296296296,0.316666666666667,0.715137067938021,0.134088200238379,0.1507747318236,0.354166666666667,0.333333333333333,0.590909090909091
"95",95,476852,2571,3120,2571,26,19,43,19,4,8,12,19,13,200,"Basketball Stars Weert","Basketba",476852,3120,3120,2571,22,18,41,18,4,12,12,19,15,200,"ABC Amsterdam","ABC Amst",11.96,10.12,69,66,TRUE,FALSE,75.96,78.12,64.3625806451613,65.28,65,FALSE,64.8212903225807,106.153846153846,101.538461538462,TRUE,4.61538461538463,0.490196078431373,0.387096774193548,0.2,0.372549019607843,0.452830188679245,0.387096774193548,0.230769230769231,0.339622641509434,0.68297331639136,0.127064803049555,0.189961880559085,0.441860465116279,0.5,0.730769230769231
"96",96,476852,3120,3120,2571,22,18,41,18,4,12,12,19,15,200,"ABC Amsterdam","ABC Amst",476852,2571,3120,2571,26,19,43,19,4,8,12,19,13,200,"Basketball Stars Weert","Basketba",10.12,11.96,66,69,FALSE,TRUE,78.12,75.96,65.28,64.3625806451613,65,FALSE,64.8212903225807,101.538461538462,106.153846153846,FALSE,-4.61538461538463,0.452830188679245,0.387096774193548,0.230769230769231,0.339622641509434,0.490196078431373,0.387096774193548,0.2,0.372549019607843,0.649556400506971,0.190114068441065,0.160329531051965,0.439024390243902,0.333333333333333,0.818181818181818
"97",97,476853,3107,3138,3107,24,15,42,27,9,24,13,26,10,200,"BS Leiden","BS Leide",476853,3138,3138,3107,22,12,39,24,13,28,10,22,13,200,"BV Aris","BV Aris",11.04,10.12,96,99,FALSE,TRUE,87.04,90.12,75.1171428571429,81.2033333333333,78,TRUE,78.1602380952381,123.076923076923,126.923076923077,TRUE,-3.84615384615384,0.613636363636364,0.371428571428571,0.128205128205128,0.227272727272727,0.649253731343284,0.277777777777778,0.166666666666667,0.17910447761194,0.545171339563863,0.311526479750779,0.143302180685358,0.642857142857143,0.375,0.625
"98",98,476853,3138,3138,3107,22,12,39,24,13,28,10,22,13,200,"BV Aris","BV Aris",476853,3107,3138,3107,24,15,42,27,9,24,13,26,10,200,"BS Leiden","BS Leide",10.12,11.04,99,96,TRUE,FALSE,90.12,87.04,81.2033333333333,75.1171428571429,78,TRUE,78.1602380952381,126.923076923077,123.076923076923,FALSE,3.84615384615384,0.649253731343284,0.277777777777778,0.166666666666667,0.17910447761194,0.613636363636364,0.371428571428571,0.128205128205128,0.227272727272727,0.505705394190871,0.363070539419087,0.131224066390041,0.615384615384615,0.464285714285714,0.545454545454545
"99",99,476854,2823,6115,2823,29,27,42,26,5,19,8,27,13,200,"EBBC","EBBC",476854,6115,6115,2823,13,9,40,21,9,23,11,21,18,200,"Giants Academy","Giants A",13.34,5.98,94,78,TRUE,FALSE,87.34,86.98,78.4848275862069,76.7586842105263,78,FALSE,77.6217558983666,120.512820512821,100,TRUE,20.5128205128205,0.549180327868853,0.275862068965517,0.166666666666667,0.442622950819672,0.547619047619048,0.289473684210526,0.230769230769231,0.142857142857143,0.564971751412429,0.255582458972289,0.179445789615281,0.619047619047619,0.263157894736842,0.931034482758621
"100",100,476854,6115,6115,2823,13,9,40,21,9,23,11,21,18,200,"Giants Academy","Giants A",476854,2823,6115,2823,29,27,42,26,5,19,8,27,13,200,"EBBC","EBBC",5.98,13.34,78,94,FALSE,TRUE,86.98,87.34,76.7586842105263,78.4848275862069,78,FALSE,77.6217558983666,100,120.512820512821,FALSE,-20.5128205128205,0.547619047619048,0.289473684210526,0.230769230769231,0.142857142857143,0.549180327868853,0.275862068965517,0.166666666666667,0.442622950819672,0.57987822557263,0.333429979704262,0.0866917947231081,0.525,0.391304347826087,0.692307692307692
"101",101,476855,3138,3138,8594,13,10,34,21,6,21,8,12,21,200,"BV Aris","BV Aris",476855,8594,3138,8594,24,20,43,24,9,22,27,23,18,200,"GasTerra Flames","GasTerra",5.98,11.04,70,95,FALSE,TRUE,81.98,94.04,74.2483870967742,70.3353846153846,72,FALSE,72.2918858560794,97.2222222222222,131.944444444444,FALSE,-34.7222222222222,0.545454545454545,0.258064516129032,0.291666666666667,0.181818181818182,0.576923076923077,0.692307692307692,0.25,0.307692307692308,0.55755985569039,0.344375204985241,0.0980649393243686,0.617647058823529,0.285714285714286,0.769230769230769
"102",102,476855,8594,3138,8594,24,20,43,24,9,22,27,23,18,200,"GasTerra Flames","GasTerra",476855,3138,3138,8594,13,10,34,21,6,21,8,12,21,200,"BV Aris","BV Aris",11.04,5.98,95,70,TRUE,FALSE,94.04,81.98,70.3353846153846,74.2483870967742,72,FALSE,72.2918858560794,131.944444444444,97.2222222222222,TRUE,34.7222222222222,0.576923076923077,0.692307692307692,0.25,0.307692307692308,0.545454545454545,0.258064516129032,0.291666666666667,0.181818181818182,0.565491846396633,0.289321409784324,0.145186743819043,0.558139534883721,0.409090909090909,0.833333333333333
"103",103,476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",10.12,15.64,74,82,FALSE,TRUE,91.12,104.64,81.5174358974359,86.0041666666667,84,TRUE,74.4540455840456,88.0952380952381,97.6190476190476,FALSE,-9.52380952380952,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.674915635545557,0.182789651293588,0.142294713160855,0.479166666666667,0.230769230769231,0.863636363636364
"104",104,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529
"105",105,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739
"106",106,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636
"107",107,476858,2393,2393,3107,17,10,38,20,5,20,14,21,28,200,"Matrixx Magixx","Matrixx ",476858,3107,2393,3107,13,10,40,20,12,25,11,28,15,200,"BS Leiden","BS Leide",7.82,5.98,65,86,FALSE,TRUE,93.82,85.98,82.05,73.8421875,78,TRUE,77.94609375,83.3333333333333,110.25641025641,FALSE,-26.9230769230769,0.474137931034483,0.333333333333333,0.358974358974359,0.172413793103448,0.584615384615385,0.34375,0.192307692307692,0.153846153846154,0.577332117897296,0.303859009419629,0.118808872683075,0.526315789473684,0.25,0.588235294117647
"108",108,476858,3107,2393,3107,13,10,40,20,12,25,11,28,15,200,"BS Leiden","BS Leide",476858,2393,2393,3107,17,10,38,20,5,20,14,21,28,200,"Matrixx Magixx","Matrixx ",5.98,7.82,86,65,TRUE,FALSE,85.98,93.82,73.8421875,82.05,78,TRUE,77.94609375,110.25641025641,83.3333333333333,TRUE,26.9230769230769,0.584615384615385,0.34375,0.192307692307692,0.153846153846154,0.474137931034483,0.333333333333333,0.358974358974359,0.172413793103448,0.563539025077487,0.352211890673429,0.0842490842490843,0.5,0.48,0.769230769230769
"109",109,476859,1771,1771,6115,17,14,38,20,5,23,11,12,17,200,"Landstede Basketbal","Landsted",476859,6115,1771,6115,19,17,50,35,7,23,20,25,14,200,"Giants Academy","Giants A",7.82,8.74,69,108,FALSE,TRUE,85.82,95.74,74.05,75.00875,75,FALSE,74.529375,92,144,FALSE,-52,0.450819672131148,0.305555555555556,0.226666666666667,0.229508196721311,0.623287671232877,0.625,0.186666666666667,0.232876712328767,0.552165068294101,0.33420517291485,0.113629758791049,0.526315789473684,0.217391304347826,0.823529411764706
"110",110,476859,6115,1771,6115,19,17,50,35,7,23,20,25,14,200,"Giants Academy","Giants A",476859,1771,1771,6115,17,14,38,20,5,23,11,12,17,200,"Landstede Basketbal","Landsted",8.74,7.82,108,69,TRUE,FALSE,95.74,85.82,75.00875,74.05,75,FALSE,74.529375,144,92,TRUE,52,0.623287671232877,0.625,0.186666666666667,0.232876712328767,0.450819672131148,0.305555555555556,0.226666666666667,0.229508196721311,0.611695620259359,0.281379985319305,0.106924394421336,0.7,0.304347826086957,0.894736842105263
"111",111,476860,2571,3107,2571,28,13,42,20,7,26,12,23,10,200,"Basketball Stars Weert","Basketba",476860,3107,3107,2571,26,24,44,21,6,22,15,31,11,200,"BS Leiden","BS Leide",12.88,11.96,74,84,FALSE,TRUE,90.88,88.96,78.6372093023256,72.4876315789474,76,TRUE,75.5624204406365,97.3684210526316,110.526315789474,TRUE,-13.1578947368421,0.448529411764706,0.27906976744186,0.131578947368421,0.191176470588235,0.454545454545455,0.394736842105263,0.144736842105263,0.363636363636364,0.519287833827893,0.321463897131553,0.159248269040554,0.476190476190476,0.269230769230769,0.464285714285714
"112",112,476860,3107,3107,2571,26,24,44,21,6,22,15,31,11,200,"BS Leiden","BS Leide",476860,2571,3107,2571,28,13,42,20,7,26,12,23,10,200,"Basketball Stars Weert","Basketba",11.96,12.88,84,74,TRUE,FALSE,88.96,90.88,72.4876315789474,78.6372093023256,76,TRUE,75.5624204406365,110.526315789474,97.3684210526316,FALSE,13.1578947368421,0.454545454545455,0.394736842105263,0.144736842105263,0.363636363636364,0.448529411764706,0.27906976744186,0.131578947368421,0.191176470588235,0.564391995895331,0.282195997947665,0.153412006157004,0.477272727272727,0.272727272727273,0.923076923076923
"113",113,476861,1771,1771,3138,15,10,39,22,7,22,6,21,17,200,"Landstede Basketbal","Landsted",476861,3138,1771,3138,27,20,40,27,5,18,10,24,18,200,"BV Aris","BV Aris",6.9,12.42,75,89,FALSE,TRUE,84.9,88.42,78.052,79.4458064516129,79,FALSE,78.7489032258065,94.9367088607595,112.658227848101,FALSE,-17.7215189873418,0.532786885245902,0.2,0.215189873417722,0.163934426229508,0.594827586206897,0.32258064516129,0.227848101265823,0.344827586206897,0.574374079528719,0.3240058910162,0.101620029455081,0.564102564102564,0.318181818181818,0.666666666666667
"114",114,476861,3138,1771,3138,27,20,40,27,5,18,10,24,18,200,"BV Aris","BV Aris",476861,1771,1771,3138,15,10,39,22,7,22,6,21,17,200,"Landstede Basketbal","Landsted",12.42,6.9,89,75,TRUE,FALSE,88.42,84.9,79.4458064516129,78.052,79,FALSE,78.7489032258065,112.658227848101,94.9367088607595,TRUE,17.7215189873418,0.594827586206897,0.32258064516129,0.227848101265823,0.344827586206897,0.532786885245902,0.2,0.215189873417722,0.163934426229508,0.568020448736155,0.25560920193127,0.176370349332576,0.675,0.277777777777778,0.740740740740741
"115",115,476862,2393,8594,2393,17,13,48,22,10,21,21,24,14,200,"Matrixx Magixx","Matrixx ",476862,8594,8594,2393,20,13,39,21,7,18,11,21,16,200,"GasTerra Flames","GasTerra",7.82,9.2,87,76,TRUE,FALSE,90.82,82.2,71.025,72.4477142857143,72,FALSE,71.7363571428571,120.833333333333,105.555555555556,TRUE,15.2777777777778,0.536231884057971,0.5,0.194444444444444,0.188405797101449,0.552631578947368,0.314285714285714,0.222222222222222,0.228070175438596,0.624837281957824,0.273366310856548,0.101796407185629,0.458333333333333,0.476190476190476,0.764705882352941
"116",116,476862,8594,8594,2393,20,13,39,21,7,18,11,21,16,200,"GasTerra Flames","GasTerra",476862,2393,8594,2393,17,13,48,22,10,21,21,24,14,200,"Matrixx Magixx","Matrixx ",9.2,7.82,76,87,FALSE,TRUE,82.2,90.82,72.4477142857143,71.025,72,FALSE,71.7363571428571,105.555555555556,120.833333333333,FALSE,-15.2777777777778,0.552631578947368,0.314285714285714,0.222222222222222,0.228070175438596,0.536231884057971,0.5,0.194444444444444,0.188405797101449,0.589123867069486,0.27190332326284,0.138972809667674,0.538461538461538,0.388888888888889,0.65
"117",117,476863,3120,3120,6115,26,22,43,21,3,13,8,26,16,200,"ABC Amsterdam","ABC Amst",476863,6115,3120,6115,13,9,46,23,5,20,12,20,17,200,"Giants Academy","Giants A",11.96,5.98,73,70,TRUE,FALSE,83.96,88.98,74.1771428571429,76.14,75,FALSE,75.1585714285714,97.3333333333333,93.3333333333333,FALSE,4,0.455357142857143,0.285714285714286,0.213333333333333,0.392857142857143,0.462121212121212,0.315789473684211,0.226666666666667,0.136363636363636,0.632725132430842,0.191288993525603,0.175985874043555,0.488372093023256,0.230769230769231,0.846153846153846
"118",118,476863,6115,3120,6115,13,9,46,23,5,20,12,20,17,200,"Giants Academy","Giants A",476863,3120,3120,6115,26,22,43,21,3,13,8,26,16,200,"ABC Amsterdam","ABC Amst",5.98,11.96,70,73,FALSE,TRUE,88.98,83.96,76.14,74.1771428571429,75,FALSE,75.1585714285714,93.3333333333333,97.3333333333333,TRUE,-4,0.462121212121212,0.315789473684211,0.226666666666667,0.136363636363636,0.455357142857143,0.285714285714286,0.213333333333333,0.392857142857143,0.639066407335371,0.277854959711031,0.0830786329535982,0.5,0.25,0.692307692307692
"119",119,476864,2571,8594,2571,30,22,42,20,4,11,8,22,22,200,"Basketball Stars Weert","Basketba",476864,8594,8594,2571,10,8,45,30,7,20,11,24,20,200,"GasTerra Flames","GasTerra",13.8,4.6,74,89,FALSE,TRUE,88.8,89.6,81.0425,79.6133333333333,80,FALSE,80.3279166666667,92.5,111.25,TRUE,-18.75,0.490566037735849,0.25,0.275,0.415094339622642,0.623076923076923,0.333333333333333,0.25,0.123076923076923,0.62874251497006,0.164670658682635,0.206586826347305,0.476190476190476,0.363636363636364,0.733333333333333
"120",120,476864,8594,8594,2571,10,8,45,30,7,20,11,24,20,200,"GasTerra Flames","GasTerra",476864,2571,8594,2571,30,22,42,20,4,11,8,22,22,200,"Basketball Stars Weert","Basketba",4.6,13.8,89,74,TRUE,FALSE,89.6,88.8,79.6133333333333,81.0425,80,FALSE,80.3279166666667,111.25,92.5,FALSE,18.75,0.623076923076923,0.333333333333333,0.25,0.123076923076923,0.490566037735849,0.25,0.275,0.415094339622642,0.646551724137931,0.28735632183908,0.0660919540229885,0.666666666666667,0.35,0.8
"121",121,476865,1771,1771,3120,22,14,41,22,5,15,11,21,15,200,"Landstede Basketbal","Landsted",476865,3120,1771,3120,24,15,52,22,4,14,26,18,15,200,"ABC Amsterdam","ABC Amst",10.12,11.04,73,71,TRUE,FALSE,81.12,92.04,69.35,68.3634042553191,69,FALSE,68.8567021276596,105.797101449275,102.898550724638,FALSE,2.89855072463767,0.526785714285714,0.379310344827586,0.217391304347826,0.25,0.424242424242424,0.553191489361702,0.217391304347826,0.227272727272727,0.620084694494858,0.226860254083485,0.153055051421658,0.536585365853659,0.333333333333333,0.636363636363636
"122",122,476865,3120,1771,3120,24,15,52,22,4,14,26,18,15,200,"ABC Amsterdam","ABC Amst",476865,1771,1771,3120,22,14,41,22,5,15,11,21,15,200,"Landstede Basketbal","Landsted",11.04,10.12,71,73,FALSE,TRUE,92.04,81.12,68.3634042553191,69.35,69,FALSE,68.8567021276596,102.898550724638,105.797101449275,TRUE,-2.89855072463767,0.424242424242424,0.553191489361702,0.217391304347826,0.227272727272727,0.526785714285714,0.379310344827586,0.217391304347826,0.25,0.674974039460021,0.181723779854621,0.143302180685358,0.423076923076923,0.285714285714286,0.625
"123",123,476866,2393,2393,3138,12,9,41,25,7,21,11,28,25,200,"Matrixx Magixx","Matrixx ",476866,3138,2393,3138,20,14,32,20,9,27,8,23,21,200,"BV Aris","BV Aris",5.52,9.2,80,81,FALSE,TRUE,92.52,89.2,82.1347058823529,82.0666666666667,82,FALSE,82.1006862745098,97.5609756097561,98.780487804878,FALSE,-1.21951219512195,0.57258064516129,0.323529411764706,0.304878048780488,0.145161290322581,0.567796610169492,0.222222222222222,0.25609756097561,0.23728813559322,0.607227488151659,0.311018957345972,0.0817535545023697,0.609756097560976,0.333333333333333,0.75
"124",124,476866,3138,2393,3138,20,14,32,20,9,27,8,23,21,200,"BV Aris","BV Aris",476866,2393,2393,3138,12,9,41,25,7,21,11,28,25,200,"Matrixx Magixx","Matrixx ",9.2,5.52,81,80,TRUE,FALSE,89.2,92.52,82.0666666666667,82.1347058823529,82,FALSE,82.1006862745098,98.780487804878,97.5609756097561,TRUE,1.21951219512195,0.567796610169492,0.222222222222222,0.25609756097561,0.23728813559322,0.57258064516129,0.323529411764706,0.304878048780488,0.145161290322581,0.469208211143695,0.395894428152493,0.134897360703812,0.625,0.333333333333333,0.7
"125",125,476867,2823,2823,3107,16,15,39,25,8,15,4,27,16,200,"EBBC","EBBC",476867,3107,2823,3107,11,8,41,20,9,34,11,18,9,200,"BS Leiden","BS Leide",7.36,5.06,89,75,TRUE,FALSE,77.36,89.06,73.2745454545455,74.8121052631579,74,FALSE,74.0433253588517,120.27027027027,101.351351351351,FALSE,18.9189189189189,0.685185185185185,0.181818181818182,0.216216216216216,0.277777777777778,0.446666666666667,0.289473684210526,0.121621621621622,0.106666666666667,0.635593220338983,0.244458930899609,0.119947848761408,0.641025641025641,0.533333333333333,0.9375
"126",126,476867,3107,2823,3107,11,8,41,20,9,34,11,18,9,200,"BS Leiden","BS Leide",476867,2823,2823,3107,16,15,39,25,8,15,4,27,16,200,"EBBC","EBBC",5.06,7.36,75,89,FALSE,TRUE,89.06,77.36,74.8121052631579,73.2745454545455,74,FALSE,74.0433253588517,101.351351351351,120.27027027027,TRUE,-18.9189189189189,0.446666666666667,0.289473684210526,0.121621621621622,0.106666666666667,0.685185185185185,0.181818181818182,0.216216216216216,0.277777777777778,0.512115913065201,0.424681488883338,0.0632025980514614,0.48780487804878,0.264705882352941,0.727272727272727
"127",127,476868,3103,6115,3103,18,15,39,17,4,15,15,16,22,200,"Rotterdam Basketbal","Rotterda",476868,6115,6115,3103,23,20,42,25,6,20,17,21,16,200,"Giants Academy","Giants A",8.28,10.58,61,88,FALSE,TRUE,84.28,88.58,69.5675,71.4924242424242,71,FALSE,70.5299621212121,85.9154929577465,123.943661971831,TRUE,-38.0281690140845,0.425925925925926,0.416666666666667,0.309859154929577,0.277777777777778,0.548387096774194,0.515151515151515,0.225352112676056,0.32258064516129,0.626204238921002,0.240847784200385,0.132947976878613,0.435897435897436,0.266666666666667,0.833333333333333
"128",128,476868,6115,6115,3103,23,20,42,25,6,20,17,21,16,200,"Giants Academy","Giants A",476868,3103,6115,3103,18,15,39,17,4,15,15,16,22,200,"Rotterdam Basketbal","Rotterda",10.58,8.28,88,61,TRUE,FALSE,88.58,84.28,71.4924242424242,69.5675,71,FALSE,70.5299621212121,123.943661971831,85.9154929577465,FALSE,38.0281690140845,0.548387096774194,0.515151515151515,0.225352112676056,0.32258064516129,0.425925925925926,0.416666666666667,0.309859154929577,0.277777777777778,0.578671810416093,0.275558004960044,0.145770184623863,0.595238095238095,0.3,0.869565217391304
"129",129,476869,1771,1771,3103,30,21,40,24,6,15,5,21,8,200,"Landstede Basketbal","Landsted",476869,3103,1771,3103,25,11,46,23,9,17,20,28,16,200,"Rotterdam Basketbal","Rotterda",13.8,11.5,87,84,TRUE,FALSE,76.8,90.5,72.7469696969697,74.3195121951219,74,FALSE,73.5332409460458,117.567567567568,113.513513513514,FALSE,4.05405405405405,0.6,0.151515151515152,0.108108108108108,0.381818181818182,0.579365079365079,0.48780487804878,0.216216216216216,0.174603174603175,0.581395348837209,0.218023255813953,0.200581395348837,0.6,0.4,0.7
"130",130,476869,3103,1771,3103,25,11,46,23,9,17,20,28,16,200,"Rotterdam Basketbal","Rotterda",476869,1771,1771,3103,30,21,40,24,6,15,5,21,8,200,"Landstede Basketbal","Landsted",11.5,13.8,84,87,FALSE,TRUE,90.5,76.8,74.3195121951219,72.7469696969697,74,FALSE,73.5332409460458,113.513513513514,117.567567567568,TRUE,-4.05405405405405,0.579365079365079,0.48780487804878,0.216216216216216,0.174603174603175,0.6,0.151515151515152,0.108108108108108,0.381818181818182,0.61744966442953,0.228187919463087,0.154362416107383,0.5,0.529411764705882,0.44
"131",131,476870,3103,3103,3120,17,12,27,14,4,11,6,16,28,197,"Rotterdam Basketbal","Rotterda",476870,3120,3103,3120,24,16,43,17,6,14,31,16,20,203,"ABC Amsterdam","ABC Amst",7.82,11.04,52,68,FALSE,TRUE,73.82,88.04,67.9836363636364,64.0446808510638,66,FALSE,66.0141586073501,78.7878787878788,103.030303030303,FALSE,-24.2424242424242,0.526315789473684,0.272727272727273,0.424242424242424,0.315789473684211,0.456140350877193,0.659574468085106,0.303030303030303,0.280701754385965,0.589262330859887,0.240069838498472,0.170667830641641,0.518518518518518,0.363636363636364,0.705882352941177
"132",132,476870,3120,3103,3120,24,16,43,17,6,14,31,16,20,203,"ABC Amsterdam","ABC Amst",476870,3103,3103,3120,17,12,27,14,4,11,6,16,28,197,"Rotterdam Basketbal","Rotterda",11.04,7.82,68,52,TRUE,FALSE,88.04,73.82,64.0446808510638,67.9836363636364,66,FALSE,66.0141586073501,103.030303030303,78.7878787878788,TRUE,24.2424242424242,0.456140350877193,0.659574468085106,0.303030303030303,0.280701754385965,0.526315789473684,0.272727272727273,0.424242424242424,0.315789473684211,0.631981187536743,0.205761316872428,0.162257495590829,0.395348837209302,0.428571428571429,0.666666666666667
"133",133,476871,3107,3107,6115,27,16,27,12,9,30,7,22,9,200,"BS Leiden","BS Leide",476871,6115,3107,6115,22,12,34,17,11,23,9,34,15,200,"Giants Academy","Giants A",12.42,10.12,67,79,FALSE,TRUE,78.42,82.12,71.8434146341463,73.1112903225807,72,FALSE,72.4773524783635,93.0555555555556,109.722222222222,FALSE,-16.6666666666667,0.447368421052632,0.170731707317073,0.125,0.280701754385965,0.587719298245614,0.290322580645161,0.208333333333333,0.210526315789474,0.388936905790838,0.432152117545376,0.178910976663786,0.444444444444444,0.3,0.592592592592593
"134",134,476871,6115,3107,6115,22,12,34,17,11,23,9,34,15,200,"Giants Academy","Giants A",476871,3107,3107,6115,27,16,27,12,9,30,7,22,9,200,"BS Leiden","BS Leide",10.12,12.42,79,67,TRUE,FALSE,82.12,78.42,73.1112903225807,71.8434146341463,72,FALSE,72.4773524783635,109.722222222222,93.0555555555556,TRUE,16.6666666666667,0.587719298245614,0.290322580645161,0.208333333333333,0.210526315789474,0.447368421052632,0.170731707317073,0.125,0.280701754385965,0.506555423122765,0.342669845053635,0.1507747318236,0.5,0.478260869565217,0.545454545454545
"135",135,476872,2571,3138,2571,23,17,25,15,4,25,4,23,14,200,"Basketball Stars Weert","Basketba",476872,3138,3138,2571,18,13,43,23,7,19,9,30,12,200,"BV Aris","BV Aris",10.58,8.28,59,80,FALSE,TRUE,74.58,82.28,70.6776470588235,72.65,72,FALSE,71.6638235294118,81.9444444444444,111.111111111111,TRUE,-29.1666666666667,0.42,0.117647058823529,0.194444444444444,0.34,0.540322580645161,0.28125,0.166666666666667,0.209677419354839,0.412677451304061,0.412677451304061,0.174645097391879,0.6,0.16,0.739130434782609
"136",136,476872,3138,3138,2571,18,13,43,23,7,19,9,30,12,200,"BV Aris","BV Aris",476872,2571,3138,2571,23,17,25,15,4,25,4,23,14,200,"Basketball Stars Weert","Basketba",8.28,10.58,80,59,TRUE,FALSE,82.28,74.58,72.65,70.6776470588235,72,FALSE,71.6638235294118,111.111111111111,81.9444444444444,FALSE,29.1666666666667,0.540322580645161,0.28125,0.166666666666667,0.209677419354839,0.42,0.117647058823529,0.194444444444444,0.34,0.611838360842345,0.27034718269778,0.117814456459875,0.534883720930233,0.368421052631579,0.722222222222222
