"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"88",88,591130,8594,8594,2571,8,6,50,31,3,10,9,33,18,200,"GasTerra Flames","GasTerra",591130,2571,8594,2571,22,17,51,24,6,13,5,20,6,200,"Basketball Stars Weert","Basketba",3.68,10.12,77,83,FALSE,TRUE,81.68,80.12,73.0462068965517,75.3331578947368,74,FALSE,74.1896823956443,104.054054054054,112.162162162162,-8.10810810810811,FALSE,0.591666666666667,0.310344827586207,0.243243243243243,0.1,0.515625,0.131578947368421,0.0810810810810811,0.265625,0.785175879396985,0.157035175879397,0.0577889447236181,0.62,0.3,0.75
"89",89,591131,3103,10757,3103,22,16,53,24,5,20,23,25,15,200,"Rotterdam Basketbal","Rotterda",591131,10757,10757,3103,10,5,53,30,7,17,9,29,13,200,"BC APOLLO A'dam","BC APOLL",10.12,4.6,79,86,FALSE,TRUE,98.12,87.6,77.2961538461539,78.2532352941176,78,FALSE,77.7746945701358,101.282051282051,110.25641025641,-8.97435897435898,TRUE,0.431506849315068,0.442307692307692,0.192307692307692,0.219178082191781,0.578571428571429,0.264705882352941,0.166666666666667,0.0714285714285714,0.637632338787295,0.240615976900866,0.121751684311838,0.452830188679245,0.25,0.727272727272727
"90",90,591131,10757,10757,3103,10,5,53,30,7,17,9,29,13,200,"BC APOLLO A'dam","BC APOLL",591131,3103,10757,3103,22,16,53,24,5,20,23,25,15,200,"Rotterdam Basketbal","Rotterda",4.6,10.12,86,79,TRUE,FALSE,87.6,98.12,78.2532352941176,77.2961538461539,78,FALSE,77.7746945701358,110.25641025641,101.282051282051,8.97435897435898,FALSE,0.578571428571429,0.264705882352941,0.166666666666667,0.0714285714285714,0.431506849315068,0.442307692307692,0.192307692307692,0.219178082191781,0.710455764075067,0.227882037533512,0.0616621983914209,0.566037735849057,0.411764705882353,0.5
"91",91,591132,2823,8594,2823,22,15,45,20,3,15,13,17,17,200,"EBBC","EBBC",591132,8594,8594,2823,13,9,43,25,3,10,9,31,20,200,"GasTerra Flames","GasTerra",10.12,5.98,64,68,FALSE,TRUE,87.12,78.98,75.4229545454545,69.7203846153846,73,TRUE,72.5716695804196,87.6712328767123,93.1506849315068,-5.47945205479452,TRUE,0.408333333333333,0.295454545454545,0.232876712328767,0.25,0.556603773584906,0.346153846153846,0.273972602739726,0.169811320754717,0.641756988020536,0.213918996006845,0.144324015972618,0.444444444444444,0.2,0.681818181818182
"92",92,591132,8594,8594,2823,13,9,43,25,3,10,9,31,20,200,"GasTerra Flames","GasTerra",591132,2823,8594,2823,22,15,45,20,3,15,13,17,17,200,"EBBC","EBBC",5.98,10.12,68,64,TRUE,FALSE,78.98,87.12,69.7203846153846,75.4229545454545,73,TRUE,72.5716695804196,93.1506849315068,87.6712328767123,5.47945205479452,FALSE,0.556603773584906,0.346153846153846,0.273972602739726,0.169811320754717,0.408333333333333,0.295454545454545,0.232876712328767,0.25,0.729060698541879,0.169548999660902,0.101390301797219,0.581395348837209,0.3,0.692307692307692
"93",93,591133,3138,10757,3138,17,15,46,23,10,19,15,23,17,200,"BV Aris","BV Aris",591133,10757,10757,3138,12,5,31,16,16,29,5,18,14,200,"BC APOLLO A'dam","BC APOLL",7.82,5.52,91,85,TRUE,FALSE,89.82,79.52,74.2563636363636,74.17,74,FALSE,74.2131818181818,122.972972972973,114.864864864865,8.1081081081081,TRUE,0.584615384615385,0.454545454545455,0.22972972972973,0.230769230769231,0.666666666666667,0.178571428571429,0.189189189189189,0.0833333333333333,0.631694589398517,0.260917330403735,0.107388080197748,0.5,0.526315789473684,0.882352941176471
"94",94,591133,10757,10757,3138,12,5,31,16,16,29,5,18,14,200,"BC APOLLO A'dam","BC APOLL",591133,3138,10757,3138,17,15,46,23,10,19,15,23,17,200,"BV Aris","BV Aris",5.52,7.82,85,91,FALSE,TRUE,79.52,89.82,74.17,74.2563636363636,74,FALSE,74.2131818181818,114.864864864865,122.972972972973,-8.1081081081081,FALSE,0.666666666666667,0.178571428571429,0.189189189189189,0.0833333333333333,0.584615384615385,0.454545454545455,0.22972972972973,0.230769230769231,0.473137973137973,0.442612942612943,0.0842490842490843,0.516129032258065,0.551724137931034,0.416666666666667
"95",95,591134,2393,3520,2393,7,6,44,26,8,21,15,29,14,200,"Matrixx Magixx","Matrixx ",591134,3520,3520,2393,7,4,40,21,7,22,9,16,13,200,"Den Helder Kings Noordkop","Den Held",3.22,3.22,82,67,TRUE,FALSE,82.22,78.22,66.17,69.6036842105263,68,FALSE,67.8868421052632,120.588235294118,98.5294117647059,22.0588235294118,TRUE,0.584615384615385,0.483870967741935,0.205882352941176,0.0923076923076923,0.508064516129032,0.236842105263158,0.191176470588235,0.0645161290322581,0.644972148929933,0.307827616534741,0.0472002345353269,0.590909090909091,0.380952380952381,0.857142857142857
"96",96,591134,3520,3520,2393,7,4,40,21,7,22,9,16,13,200,"Den Helder Kings Noordkop","Den Held",591134,2393,3520,2393,7,6,44,26,8,21,15,29,14,200,"Matrixx Magixx","Matrixx ",3.22,3.22,67,82,FALSE,TRUE,78.22,82.22,69.6036842105263,66.17,68,FALSE,67.8868421052632,98.5294117647059,120.588235294118,-22.0588235294118,FALSE,0.508064516129032,0.236842105263158,0.191176470588235,0.0645161290322581,0.584615384615385,0.483870967741935,0.205882352941176,0.0923076923076923,0.613308800981294,0.337319840539712,0.0493713584789942,0.525,0.318181818181818,0.571428571428571
"97",97,591135,3103,3103,3107,14,12,36,18,6,20,6,14,12,200,"Rotterdam Basketbal","Rotterda",591135,3107,3103,3107,20,11,38,24,14,23,12,23,11,200,"BS Leiden","BS Leide",6.44,9.2,66,101,FALSE,TRUE,74.44,81.2,67.3558620689655,69.8415384615385,69,FALSE,68.598700265252,95.6521739130435,146.376811594203,-50.7246376811594,FALSE,0.482142857142857,0.206896551724138,0.173913043478261,0.214285714285714,0.737704918032787,0.461538461538462,0.159420289855072,0.180327868852459,0.576553491351698,0.320307495195388,0.103139013452915,0.5,0.3,0.857142857142857
"98",98,591135,3107,3103,3107,20,11,38,24,14,23,12,23,11,200,"BS Leiden","BS Leide",591135,3103,3103,3107,14,12,36,18,6,20,6,14,12,200,"Rotterdam Basketbal","Rotterda",9.2,6.44,101,66,TRUE,FALSE,81.2,74.44,69.8415384615385,67.3558620689655,69,FALSE,68.598700265252,146.376811594203,95.6521739130435,50.7246376811594,TRUE,0.737704918032787,0.461538461538462,0.159420289855072,0.180327868852459,0.482142857142857,0.206896551724138,0.173913043478261,0.214285714285714,0.541310541310541,0.327635327635328,0.131054131054131,0.631578947368421,0.608695652173913,0.55
"99",99,591136,1771,1771,2571,19,15,45,22,10,24,14,36,18,200,"Landstede Basketbal","Landsted",591136,2571,1771,2571,18,12,48,19,5,15,6,25,16,200,"Basketball Stars Weert","Basketba",8.74,8.28,89,65,TRUE,FALSE,95.74,87.28,81.5282051282051,81.3185714285714,81,FALSE,81.4233882783883,109.876543209877,80.2469135802469,29.6296296296296,FALSE,0.536231884057971,0.358974358974359,0.222222222222222,0.217391304347826,0.420634920634921,0.142857142857143,0.197530864197531,0.19047619047619,0.578852585541549,0.308721378955493,0.112426035502959,0.488888888888889,0.416666666666667,0.789473684210526
"100",100,591136,2571,1771,2571,18,12,48,19,5,15,6,25,16,200,"Basketball Stars Weert","Basketba",591136,1771,1771,2571,19,15,45,22,10,24,14,36,18,200,"Landstede Basketbal","Landsted",8.28,8.74,65,89,FALSE,TRUE,87.28,95.74,81.3185714285714,81.5282051282051,81,FALSE,81.4233882783883,80.2469135802469,109.876543209877,-29.6296296296296,TRUE,0.420634920634921,0.142857142857143,0.197530864197531,0.19047619047619,0.536231884057971,0.358974358974359,0.222222222222222,0.217391304347826,0.673400673400673,0.21043771043771,0.116161616161616,0.395833333333333,0.333333333333333,0.666666666666667
"101",101,591137,2571,2571,3520,21,11,52,27,3,10,9,21,10,200,"Basketball Stars Weert","Basketba",591137,3520,2571,3520,33,26,46,18,7,18,16,29,29,200,"Den Helder Kings Noordkop","Den Held",9.66,15.18,74,83,FALSE,TRUE,81.66,108.18,73.5505263157895,90.1345945945946,82,TRUE,81.842560455192,90.2439024390244,101.219512195122,-10.9756097560976,FALSE,0.508064516129032,0.236842105263158,0.121951219512195,0.17741935483871,0.4453125,0.432432432432432,0.353658536585366,0.40625,0.725648897571867,0.139547864917667,0.134803237510466,0.519230769230769,0.3,0.523809523809524
"102",102,591137,3520,2571,3520,33,26,46,18,7,18,16,29,29,200,"Den Helder Kings Noordkop","Den Held",591137,2571,2571,3520,21,11,52,27,3,10,9,21,10,200,"Basketball Stars Weert","Basketba",15.18,9.66,83,74,TRUE,FALSE,108.18,81.66,90.1345945945946,73.5505263157895,82,TRUE,81.842560455192,101.219512195122,90.2439024390244,10.9756097560976,TRUE,0.4453125,0.432432432432432,0.353658536585366,0.40625,0.508064516129032,0.236842105263158,0.121951219512195,0.17741935483871,0.580954786562263,0.22733013387219,0.191715079565547,0.391304347826087,0.388888888888889,0.787878787878788
"103",103,591138,2393,2393,10757,24,22,57,29,4,12,15,37,21,200,"Matrixx Magixx","Matrixx ",591138,10757,2393,10757,24,17,47,21,6,24,14,20,12,200,"BC APOLLO A'dam","BC APOLL",11.04,11.04,92,77,TRUE,FALSE,101.04,94.04,84.5314285714286,81.1160784313725,83,FALSE,82.8237535014005,110.843373493976,92.7710843373494,18.0722891566265,FALSE,0.507246376811594,0.428571428571429,0.253012048192771,0.318840579710145,0.422535211267606,0.274509803921569,0.144578313253012,0.23943661971831,0.712143928035982,0.149925037481259,0.137931034482759,0.508771929824561,0.333333333333333,0.916666666666667
"104",104,591138,10757,2393,10757,24,17,47,21,6,24,14,20,12,200,"BC APOLLO A'dam","BC APOLL",591138,2393,2393,10757,24,22,57,29,4,12,15,37,21,200,"Matrixx Magixx","Matrixx ",11.04,11.04,77,92,FALSE,TRUE,94.04,101.04,81.1160784313725,84.5314285714286,83,FALSE,82.8237535014005,92.7710843373494,110.843373493976,-18.0722891566265,TRUE,0.422535211267606,0.274509803921569,0.144578313253012,0.23943661971831,0.507246376811594,0.428571428571429,0.253012048192771,0.318840579710145,0.572891272549976,0.292540224280839,0.134568503169186,0.446808510638298,0.25,0.708333333333333
"105",105,591139,2823,2823,3103,21,15,47,28,8,19,10,30,10,200,"EBBC","EBBC",591139,3103,2823,3103,10,6,34,14,4,16,4,22,34,200,"Rotterdam Basketbal","Rotterda",9.66,4.6,95,46,TRUE,FALSE,85.66,88.6,75.62875,84.5717647058823,80,TRUE,80.1002573529412,118.75,57.5,61.25,FALSE,0.606060606060606,0.3125,0.125,0.227272727272727,0.4,0.117647058823529,0.425,0.12,0.621200105736188,0.251123446999736,0.127676447264076,0.595744680851064,0.421052631578947,0.714285714285714
"106",106,591139,3103,2823,3103,10,6,34,14,4,16,4,22,34,200,"Rotterdam Basketbal","Rotterda",591139,2823,2823,3103,21,15,47,28,8,19,10,30,10,200,"EBBC","EBBC",4.6,9.66,46,95,FALSE,TRUE,88.6,85.66,84.5717647058823,75.62875,80,TRUE,80.1002573529412,57.5,118.75,-61.25,TRUE,0.4,0.117647058823529,0.425,0.12,0.606060606060606,0.3125,0.125,0.227272727272727,0.622710622710623,0.293040293040293,0.0842490842490843,0.411764705882353,0.25,0.6
"107",107,591140,3138,3138,8594,16,10,41,22,3,15,8,22,15,200,"BV Aris","BV Aris",591140,8594,3138,8594,18,14,44,26,6,19,10,25,11,200,"GasTerra Flames","GasTerra",7.36,8.28,63,84,FALSE,TRUE,78.36,82.28,70.3187878787879,71.914375,71,FALSE,71.1165814393939,88.7323943661972,118.30985915493,-29.5774647887324,FALSE,0.473214285714286,0.242424242424242,0.211267605633803,0.178571428571429,0.555555555555556,0.3125,0.154929577464789,0.222222222222222,0.64709595959596,0.236742424242424,0.116161616161616,0.536585365853659,0.2,0.625
"108",108,591140,8594,3138,8594,18,14,44,26,6,19,10,25,11,200,"GasTerra Flames","GasTerra",591140,3138,3138,8594,16,10,41,22,3,15,8,22,15,200,"BV Aris","BV Aris",8.28,7.36,84,63,TRUE,FALSE,82.28,78.36,71.914375,70.3187878787879,71,FALSE,71.1165814393939,118.30985915493,88.7323943661972,29.5774647887324,TRUE,0.555555555555556,0.3125,0.154929577464789,0.222222222222222,0.473214285714286,0.242424242424242,0.211267605633803,0.178571428571429,0.617283950617284,0.2665544332211,0.116161616161616,0.590909090909091,0.315789473684211,0.777777777777778
"109",109,591141,1771,3107,1771,20,14,39,17,10,30,18,27,15,200,"Landstede Basketbal","Landsted",591141,3107,3107,1771,31,22,35,20,9,19,7,26,18,200,"BS Leiden","BS Leide",9.2,14.26,78,89,FALSE,TRUE,93.2,86.26,74.8154545454545,80.7526470588235,78,TRUE,77.784050802139,100,114.102564102564,-14.1025641025641,TRUE,0.463768115942029,0.409090909090909,0.192307692307692,0.202898550724638,0.62037037037037,0.205882352941176,0.230769230769231,0.407407407407407,0.498721227621483,0.383631713554987,0.117647058823529,0.435897435897436,0.333333333333333,0.7
"110",110,591141,3107,3107,1771,31,22,35,20,9,19,7,26,18,200,"BS Leiden","BS Leide",591141,1771,3107,1771,20,14,39,17,10,30,18,27,15,200,"Landstede Basketbal","Landsted",14.26,9.2,89,78,TRUE,FALSE,86.26,93.2,80.7526470588235,74.8154545454545,78,TRUE,77.784050802139,114.102564102564,100,14.1025641025641,FALSE,0.62037037037037,0.205882352941176,0.230769230769231,0.407407407407407,0.463768115942029,0.409090909090909,0.192307692307692,0.202898550724638,0.512745385291532,0.278347494872546,0.208907119835921,0.571428571428571,0.473684210526316,0.709677419354839
"111",111,591142,2823,2823,3138,21,14,41,27,10,18,5,33,14,200,"EBBC","EBBC",591142,3138,2823,3138,17,11,39,17,5,21,11,20,18,200,"BV Aris","BV Aris",9.66,7.82,98,60,TRUE,FALSE,82.66,85.82,77.952,75.655,77,FALSE,76.8035,127.272727272727,77.9220779220779,49.3506493506493,FALSE,0.711864406779661,0.2,0.181818181818182,0.23728813559322,0.408333333333333,0.25,0.233766233766234,0.183333333333333,0.597145353917856,0.262161374890766,0.140693271191378,0.658536585365854,0.555555555555556,0.666666666666667
"112",112,591142,3138,2823,3138,17,11,39,17,5,21,11,20,18,200,"BV Aris","BV Aris",591142,2823,2823,3138,21,14,41,27,10,18,5,33,14,200,"EBBC","EBBC",7.82,9.66,60,98,FALSE,TRUE,85.82,82.66,75.655,77.952,77,FALSE,76.8035,77.9220779220779,127.272727272727,-49.3506493506493,TRUE,0.408333333333333,0.25,0.233766233766234,0.183333333333333,0.711864406779661,0.2,0.181818181818182,0.23728813559322,0.575051607195518,0.309643173105279,0.115305219699204,0.435897435897436,0.238095238095238,0.647058823529412
"113",113,591143,3107,8594,3107,23,17,39,22,3,20,12,20,9,200,"BS Leiden","BS Leide",591143,8594,8594,3107,15,8,31,14,4,15,8,24,22,200,"GasTerra Flames","GasTerra",10.58,6.9,70,48,TRUE,FALSE,78.58,74.9,66.4533333333333,66.34,66,FALSE,66.3966666666667,106.060606060606,72.7272727272727,33.3333333333333,TRUE,0.449152542372881,0.333333333333333,0.136363636363636,0.288135593220339,0.434782608695652,0.285714285714286,0.333333333333333,0.173913043478261,0.560505892497844,0.287438919229664,0.152055188272492,0.564102564102564,0.15,0.739130434782609
"114",114,591143,8594,8594,3107,15,8,31,14,4,15,8,24,22,200,"GasTerra Flames","GasTerra",591143,3107,8594,3107,23,17,39,22,3,20,12,20,9,200,"BS Leiden","BS Leide",6.9,10.58,48,70,FALSE,TRUE,74.9,78.58,66.34,66.4533333333333,66,FALSE,66.3966666666667,72.7272727272727,106.060606060606,-33.3333333333333,FALSE,0.434782608695652,0.285714285714286,0.333333333333333,0.173913043478261,0.449152542372881,0.333333333333333,0.136363636363636,0.288135593220339,0.586011342155009,0.283553875236295,0.130434782608696,0.451612903225806,0.266666666666667,0.533333333333333
"115",115,591144,2571,2571,10757,18,12,52,26,4,14,17,23,19,200,"Basketball Stars Weert","Basketba",591144,10757,2571,10757,21,8,41,23,7,13,8,24,23,200,"BC APOLLO A'dam","BC APOLL",8.28,9.66,76,75,TRUE,FALSE,93.28,86.66,77.3082926829268,80.0329032258065,79,FALSE,78.6705979543666,96.2025316455696,94.9367088607595,1.26582278481013,FALSE,0.484848484848485,0.414634146341463,0.240506329113924,0.181818181818182,0.62037037037037,0.258064516129032,0.291139240506329,0.148148148148148,0.700053850296177,0.188476036618201,0.111470113085622,0.5,0.285714285714286,0.666666666666667
"116",116,591144,10757,2571,10757,21,8,41,23,7,13,8,24,23,200,"BC APOLLO A'dam","BC APOLL",591144,2571,2571,10757,18,12,52,26,4,14,17,23,19,200,"Basketball Stars Weert","Basketba",9.66,8.28,75,76,FALSE,TRUE,86.66,93.28,80.0329032258065,77.3082926829268,79,FALSE,78.6705979543666,94.9367088607595,96.2025316455696,-1.26582278481013,TRUE,0.62037037037037,0.258064516129032,0.291139240506329,0.148148148148148,0.484848484848485,0.414634146341463,0.240506329113924,0.181818181818182,0.644046497015394,0.20420986490732,0.151743638077286,0.560975609756098,0.538461538461538,0.380952380952381
"117",117,591145,2393,3103,2393,16,13,54,30,5,20,13,34,14,200,"Matrixx Magixx","Matrixx ",591145,3103,3103,2393,15,10,49,21,6,17,9,25,10,200,"Rotterdam Basketbal","Rotterda",7.36,6.9,88,70,TRUE,FALSE,95.36,82.9,81.0839473684211,74.1658139534884,78,TRUE,77.6248806609547,112.820512820513,89.7435897435897,23.0769230769231,TRUE,0.506756756756757,0.342105263157895,0.179487179487179,0.175675675675676,0.454545454545455,0.209302325581395,0.128205128205128,0.151515151515152,0.663716814159292,0.245821042281219,0.0904621435594887,0.555555555555556,0.25,0.8125
"118",118,591145,3103,3103,2393,15,10,49,21,6,17,9,25,10,200,"Rotterdam Basketbal","Rotterda",591145,2393,3103,2393,16,13,54,30,5,20,13,34,14,200,"Matrixx Magixx","Matrixx ",6.9,7.36,70,88,FALSE,TRUE,82.9,95.36,74.1658139534884,81.0839473684211,78,TRUE,77.6248806609547,89.7435897435897,112.820512820513,-23.0769230769231,FALSE,0.454545454545455,0.209302325581395,0.128205128205128,0.151515151515152,0.506756756756757,0.342105263157895,0.179487179487179,0.175675675675676,0.672153635116598,0.233196159122085,0.0946502057613169,0.428571428571429,0.352941176470588,0.666666666666667
"119",119,591146,1771,1771,3520,21,13,44,23,6,24,10,18,9,200,"Landstede Basketbal","Landsted",591146,3520,1771,3520,20,17,47,24,8,18,17,28,14,200,"Den Helder Kings Noordkop","Den Held",9.66,9.2,77,89,FALSE,TRUE,86.66,88.2,75.6784210526316,71.0494285714286,73,TRUE,73.3639248120301,105.479452054795,121.917808219178,-16.4383561643836,FALSE,0.470588235294118,0.263157894736842,0.123287671232877,0.191176470588235,0.553846153846154,0.485714285714286,0.191780821917808,0.261538461538462,0.56657223796034,0.309039402523822,0.124388359515838,0.522727272727273,0.25,0.619047619047619
"120",120,591146,3520,1771,3520,20,17,47,24,8,18,17,28,14,200,"Den Helder Kings Noordkop","Den Held",591146,1771,1771,3520,21,13,44,23,6,24,10,18,9,200,"Landstede Basketbal","Landsted",9.2,9.66,89,77,TRUE,FALSE,88.2,86.66,71.0494285714286,75.6784210526316,73,TRUE,73.3639248120301,121.917808219178,105.479452054795,16.4383561643836,TRUE,0.553846153846154,0.485714285714286,0.191780821917808,0.261538461538462,0.470588235294118,0.263157894736842,0.123287671232877,0.191176470588235,0.633423180592992,0.242587601078167,0.123989218328841,0.51063829787234,0.444444444444444,0.85
"121",121,591147,2823,10757,2823,15,12,44,26,7,17,8,24,16,200,"EBBC","EBBC",591147,10757,10757,2823,14,8,35,15,6,18,10,18,17,200,"BC APOLLO A'dam","BC APOLL",6.9,6.44,85,56,TRUE,FALSE,83.9,76.44,74.6815384615385,66.3694117647059,71,TRUE,70.5254751131222,119.718309859155,78.8732394366197,40.8450704225352,TRUE,0.598360655737705,0.307692307692308,0.225352112676056,0.19672131147541,0.452830188679245,0.294117647058824,0.23943661971831,0.150943396226415,0.648011782032401,0.250368188512518,0.101620029455081,0.590909090909091,0.411764705882353,0.8
"122",122,591147,10757,10757,2823,14,8,35,15,6,18,10,18,17,200,"BC APOLLO A'dam","BC APOLL",591147,2823,10757,2823,15,12,44,26,7,17,8,24,16,200,"EBBC","EBBC",6.44,6.9,56,85,FALSE,TRUE,76.44,83.9,66.3694117647059,74.6815384615385,71,TRUE,70.5254751131222,78.8732394366197,119.718309859155,-40.8450704225352,FALSE,0.452830188679245,0.294117647058824,0.23943661971831,0.150943396226415,0.598360655737705,0.307692307692308,0.225352112676056,0.19672131147541,0.588829071332436,0.302826379542396,0.108344549125168,0.428571428571429,0.333333333333333,0.571428571428571
"123",123,591148,1771,8594,1771,22,17,36,18,12,27,16,20,8,200,"Landstede Basketbal","Landsted",591148,8594,8594,1771,24,18,38,22,8,28,19,24,19,200,"GasTerra Flames","GasTerra",10.12,11.04,89,86,TRUE,FALSE,81.12,96.04,66.996,77.2738461538461,72,TRUE,72.1349230769231,123.611111111111,119.444444444444,4.16666666666667,TRUE,0.571428571428571,0.4,0.111111111111111,0.26984126984127,0.515151515151515,0.487179487179487,0.263888888888889,0.272727272727273,0.492341356673961,0.36925601750547,0.138402625820569,0.5,0.444444444444444,0.772727272727273
"124",124,591148,8594,8594,1771,24,18,38,22,8,28,19,24,19,200,"GasTerra Flames","GasTerra",591148,1771,8594,1771,22,17,36,18,12,27,16,20,8,200,"Landstede Basketbal","Landsted",11.04,10.12,86,89,FALSE,TRUE,96.04,81.12,77.2738461538461,66.996,72,TRUE,72.1349230769231,119.444444444444,123.611111111111,-4.16666666666667,FALSE,0.515151515151515,0.487179487179487,0.263888888888889,0.272727272727273,0.571428571428571,0.4,0.111111111111111,0.26984126984127,0.4932502596054,0.363447559709242,0.143302180685358,0.578947368421053,0.285714285714286,0.75
"125",125,591149,2393,2393,2571,27,18,47,24,7,20,12,21,7,200,"Matrixx Magixx","Matrixx ",591149,2571,2393,2571,9,7,47,25,7,18,11,25,16,200,"Basketball Stars Weert","Basketba",12.42,4.14,87,78,TRUE,FALSE,86.42,85.14,73.927027027027,73.0021875,73,FALSE,73.4646072635135,119.178082191781,106.849315068493,12.3287671232877,FALSE,0.514925373134328,0.324324324324324,0.0958904109589041,0.26865671641791,0.546153846153846,0.34375,0.219178082191781,0.107692307692308,0.591790480987157,0.25182573659028,0.156383782422564,0.51063829787234,0.35,0.666666666666667
"126",126,591149,2571,2393,2571,9,7,47,25,7,18,11,25,16,200,"Basketball Stars Weert","Basketba",591149,2393,2393,2571,27,18,47,24,7,20,12,21,7,200,"Matrixx Magixx","Matrixx ",4.14,12.42,78,87,FALSE,TRUE,85.14,86.42,73.0021875,73.927027027027,73,FALSE,73.4646072635135,106.849315068493,119.178082191781,-12.3287671232877,TRUE,0.546153846153846,0.34375,0.219178082191781,0.107692307692308,0.514925373134328,0.324324324324324,0.0958904109589041,0.26865671641791,0.679780156204802,0.26034133641886,0.0598785073763379,0.531914893617021,0.388888888888889,0.777777777777778
"127",127,591150,3103,3138,3103,27,20,51,30,2,16,16,19,14,200,"Rotterdam Basketbal","Rotterda",591150,3138,3138,3103,14,11,48,34,9,18,7,24,13,200,"BV Aris","BV Aris",12.42,6.44,86,106,FALSE,TRUE,93.42,85.44,78.44,78.8142307692308,79,FALSE,78.6271153846154,108.860759493671,134.177215189873,-25.3164556962025,TRUE,0.492537313432836,0.4,0.177215189873418,0.298507462686567,0.71969696969697,0.269230769230769,0.164556962025316,0.166666666666667,0.642155628305213,0.201460589272224,0.156383782422564,0.588235294117647,0.125,0.740740740740741
"128",128,591150,3138,3138,3103,14,11,48,34,9,18,7,24,13,200,"BV Aris","BV Aris",591150,3103,3138,3103,27,20,51,30,2,16,16,19,14,200,"Rotterdam Basketbal","Rotterda",6.44,12.42,106,86,TRUE,FALSE,85.44,93.42,78.8142307692308,78.44,79,FALSE,78.6271153846154,134.177215189873,108.860759493671,25.3164556962025,FALSE,0.71969696969697,0.269230769230769,0.164556962025316,0.166666666666667,0.492537313432836,0.4,0.177215189873418,0.298507462686567,0.662617338487024,0.248481501932634,0.0889011595803424,0.708333333333333,0.5,0.785714285714286
"129",129,591151,3107,3520,3107,22,14,24,13,10,24,7,20,11,200,"BS Leiden","BS Leide",591151,3520,3520,3107,25,18,32,17,4,20,14,22,13,200,"Den Helder Kings Noordkop","Den Held",10.12,11.5,70,64,TRUE,FALSE,69.12,76.5,62.6631034482759,62.8417647058824,63,FALSE,62.7524340770791,111.111111111111,101.587301587302,9.52380952380953,TRUE,0.583333333333333,0.241379310344828,0.174603174603175,0.291666666666667,0.442307692307692,0.411764705882353,0.206349206349206,0.346153846153846,0.412938747419133,0.412938747419133,0.174122505161734,0.541666666666667,0.416666666666667,0.636363636363636
"130",130,591151,3520,3520,3107,25,18,32,17,4,20,14,22,13,200,"Den Helder Kings Noordkop","Den Held",591151,3107,3520,3107,22,14,24,13,10,24,7,20,11,200,"BS Leiden","BS Leide",11.5,10.12,64,70,FALSE,TRUE,76.5,69.12,62.8417647058824,62.6631034482759,63,FALSE,62.7524340770791,101.587301587302,111.111111111111,-9.52380952380953,FALSE,0.442307692307692,0.411764705882353,0.206349206349206,0.346153846153846,0.583333333333333,0.241379310344828,0.174603174603175,0.291666666666667,0.503937007874016,0.31496062992126,0.181102362204724,0.53125,0.2,0.72
"131",131,591152,2823,2823,8594,9,7,41,23,9,22,8,21,9,200,"EBBC","EBBC",591152,8594,2823,8594,9,6,43,26,6,20,11,22,7,200,"GasTerra Flames","GasTerra",4.14,4.14,80,76,TRUE,FALSE,76.14,74.14,67.2946666666667,62.7378125,65,TRUE,65.0162395833333,123.076923076923,116.923076923077,6.15384615384616,FALSE,0.579365079365079,0.266666666666667,0.138461538461538,0.111111111111111,0.555555555555556,0.34375,0.107692307692308,0.0952380952380952,0.610664283586536,0.327673518022043,0.0616621983914209,0.560975609756098,0.409090909090909,0.777777777777778
"132",132,591152,8594,2823,8594,9,6,43,26,6,20,11,22,7,200,"GasTerra Flames","GasTerra",591152,2823,2823,8594,9,7,41,23,9,22,8,21,9,200,"EBBC","EBBC",4.14,4.14,76,80,FALSE,TRUE,74.14,76.14,62.7378125,67.2946666666667,65,TRUE,65.0162395833333,116.923076923077,123.076923076923,-6.15384615384616,TRUE,0.555555555555556,0.34375,0.107692307692308,0.0952380952380952,0.579365079365079,0.266666666666667,0.138461538461538,0.111111111111111,0.640452785224903,0.297885016383676,0.0616621983914209,0.604651162790698,0.3,0.666666666666667
"133",133,591153,2571,2571,3138,27,15,58,29,6,17,13,17,7,200,"Basketball Stars Weert","Basketba",591153,3138,2571,3138,34,21,49,34,3,10,10,34,18,200,"BV Aris","BV Aris",12.42,15.64,91,98,FALSE,TRUE,94.42,92.64,82.5817021276596,83.9214814814815,83,FALSE,83.2515918045705,109.638554216867,118.072289156627,-8.43373493975903,FALSE,0.506666666666667,0.276595744680851,0.0843373493975904,0.2,0.652542372881356,0.37037037037037,0.216867469879518,0.355932203389831,0.663463738274994,0.194463509494395,0.142072752230611,0.5,0.352941176470588,0.555555555555556
